company,job,summary
amdocs,Software Engineering Specialist," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
amdocs,Performance Test Engineer," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
amdocs,Software Support Team Lead," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
Kueski,Scrum Master," Good skills for data analysis. Kueski is disrupting the consumer lending industry globally and changing the way credit risk is assessed with machine learning,..."
amdocs,SR ETL Developer, Designs data storage systems and works to fill that system with the data that needs to be stored. Manage the process of loading business data into a data...
amdocs,Network Specialist," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
Ooyala,Sr. Agile Program Manager," With our big data heritage and market-leading video analytics, Ooyala delivers TV-quality media experiences across all screens and geographies...."
Hewlett Packard Enterprise,Customer Services Representative," In a Sales role at HPE, you’ll play a part in building the future – one big idea at a time. With the industry’s most comprehensive portfolio, spanning the cloud..."
Kueski,Talent Acquisition Specialist," Kueski is disrupting the consumer lending industry globally and changing the way credit risk is assessed with machine learning, big data, and other novel..."
amdocs,Java7 Support Specialist," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
Oracle,SysAdmin - Site Reliability Engineer," Databases and big data stores. It runs in 19 data centers around the world. It offers best-in-class services across software as a service (SaaS), platform as a..."
amdocs,Java Engineering Specialist," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
Kueski,VP of HR," Kueski is disrupting the consumer lending industry globally and changing the way credit risk is assessed with machine learning, big data, and other novel..."
amdocs,UNIX & LINUX Expert," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
Hewlett Packard Enterprise,Order escalation management," Communicates data and issue analysis to clients and internal and external stakeholders. In a Sales role at HPE, you’ll play a part in building the future – one..."
amdocs,Integration expert (Product deployment)," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
Oracle,SW Developer RS-F18," From the Cloud to Big Data, we are building the future! SW Developer RS-F18-18000VVB...."
Continental,Electronic Engineer (TC1-Tijera)," Big data applications. Smart machine, big data, ecological mode, etc. This Engineer will be in charge to automation activities and helping to the final machine..."
Kueski,SEO Specialist," Kueski is disrupting the consumer lending industry globally and changing the way credit risk is assessed with machine learning, big data, and other novel..."
Kueski,US-General Controller," Experience in BIG 4. Kueski is disrupting the consumer lending industry globally and changing the way credit risk is assessed with machine learning, big data,..."
VoxFeed,NodeJS Backend Developer," Implement algorithms for realtime analysis of big data. Experience with data analysis. Write clean, maintainable, consistent code and establish design patters..."
Ooyala,Accounts Payable Specialist," With it's Big Data heritage and market-leading analytics, Ooyala delivers extremely personalized media experiences to all screens...."
Reclutaenlinea,Back End Engineer para FINTECH, Keep optimal performance of a million client - big data - online application. Write automated heavy data collectors from each loan....
Kueski,General Manager," Kueski is disrupting the consumer lending industry globally and changing the way credit risk is assessed with machine learning, big data, and other novel..."
Kueski,Funnel Specialist," Kueski is disrupting the consumer lending industry globally and changing the way credit risk is assessed with machine learning, big data, and other novel..."
Kueski,"Manager, Operational Excellence"," Kueski is disrupting the consumer lending industry globally and changing the way credit risk is assessed with machine learning, big data, and other novel..."
