company,job,summary
Goldman Sachs,Equities Technology - Engineering Role," Data, structured and unstructured. Goldman Sachs Engineers are innovators and problem-solvers, building solutions in risk management, big data, mobile and more...."
-,Analista de Business Inteligence," Empresa do ramo de informática admite Analista de Business Inteligence para Tempo integral em São Paulo . Atividades: Atuar na organização, capacidade de..."
Avanade,Consultor Power BI (SP)," Construa uma carreira que você ama. A Avanade é a consultoria líder em soluções inovadoras de digital e nuvem, soluções de negócios e experiências que levam..."
-,Coordenador(a)," Conceitos básicos de machine learning, modelos estatísticos e Big data; Desenvolvimento de soluções de arquitetura de dados em conjunto com a área de engenharia..."
Grupo Meta IT Services,Analista FULLSTACK," Desejável conhecimento em SilverLight, Big Data / Análise de Dados. Atuar no desenvolvimento dos novos sistemas de vendas de comerciais...."
LABORATORIOS PIERRE FABRE DO BRASIL LTDA,Merchandiser M/F, Expected date of arrival. This is a important position in sales structure with purpose to visit potential big drug stores aiming to increase spontaneous...
Genter Serviços em Recursos Humanos LTDA,284," Noção de Big Data. Experiência em análises quantitativas, Data Science, Business Intelligence e Data Mining; FINCH SOLUÇÕES INTEGRADAS DE TECNOLOGIA LTDA...."
Fast Dolphin,Tester," Knowledge in applications on BI/DW related components such as ETL (Talend Data Integration, Talend for Big Data or Informatica PowerCenter) Visualization Tools..."
Ericsson,Company Controlling (Accountant)," Experience in Audit Companies ( Big four) is a plus. At Ericsson, we give our employees the freedom to think big...."
Modelo Multi,Consultor Web Analytics," Big data, web analytics (Java, HTML, ASP, Phyton, Ruby), Google Analytics, Oracle, Adobe, Maxymiser; Empresa no segmento publicitário;..."
Propz,"Engenheiro de Dados (Apache Spark, Big Data)"," REQUISITOS DO CARGO Ter habilidade em preparar e fornecer acesso a dados para Ciência de Dados e analistas, fornecimento de serviços para transformação e..."
HYPERATIVA,Analista de Web Analytics," Ferramentas como Data Studio, Excel, PowerPoint e PDFs intermediário/avançado. Google Analytics, Google Adwords, GTM, DBM, DCM e Google Big Query...."
HOLDEN Recruiting Talents,Arquiteto Big Data," Experiência no desempenho de atividades orientadas com o desenho de soluções alavancando o ecossistema tecnológico de Big Data, com domínio do ecossistema..."
-,Analista," Analista Big Data; Conhecimentos em ambiente Big Data (HDFS, Hive, Spark, Storm, Kafka, Hbase, Nifi). Atividades pertinentes ao cargo...."
-,Coordenador(a) projetos," Conceitos básicos de machine learning, modelos estatísticos e Big data; Desenvolvimento de soluções de arquitetura de dados em conjunto com a área de engenharia..."
