company,job,summary
American Express,Finance Manager," Use of macros and Computer skills in programming, such as SAS, SQL, Tableau, Cornerstone and other big data analytics and capabilities is preferable...."
Hewlett Packard Enterprise,Partner Business Manager," In a Sales role at HPE, you’ll play a part in building the future – one big idea at a time. With the industry’s most comprehensive portfolio, spanning the cloud..."
Sanofi,Digital Manager LATAM," Knowledge/interest in Digital (Big data, Cloud, …). The Business Partner is responsible for administrate the list of business requirements, being in charge of..."
amdocs,Java Support Engineer," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
Amazon.com,"Manager, Solutions Architecture"," You will be dynamic and creative, and willing to take on any challenge and make a big impact. Amazon Web Services (AWS) is looking for experienced and motivated..."
SAP,CoE Support Engineer - S4HANA Finance," Here, you work alongside creative thinkers who share your intets, while turning big ideas into reality for our customers...."
DCAAB,Desarrollador IPC ( Informatica Power Center), Desarrollo de ETL en las herramientas de Big Data Managment (IPC) y Hadoop. Implementar procesos de carga y transformación de los sistemas centrales al Data...
Citi,Coordinador de Reporteo de Inteligencia de Negocios (BI Reporting Manager)," Conocimientos básicos de tecnologías de Big Data (deseable). Mexico,Ciudad de Mexico,Álvaro Obregón...."
Banamex,Coordinador de Reporteo de Inteligencia de Negocios (BI Reporting Manager), Conocimientos básicos de tecnologías de Big Data (deseable). Funciones principales del puesto:....
Cisco,Technical Solutions Architect," Unified Communications, Video, Campus/MAN, WAN, Data Center Technologies, Big Data, Analytics, SDN, Server Architecture, Virtualization, Data Base or ERPs..."
Segundamano,Accounting Manager, Ability to manipulate large amounts of data. Background in a Big four firm is a must. Monitor and analyze accounting data and produce financial reports or...
Amazon.com,Cloud Infrastructure Architect," Technical thought leadership experience in one or more technology areas such as IT security, application development, infrastructure architecture, big data..."
SAP,Enterprise Architect LA," System landscape diagram including solution-, application-, data-, and communication architecture. Customer Service and Support...."
Cisco,Solution Architect-End to End," People, processes, data, and things. Provide deep technical expertise on Cisco technologies, while also being able to build and communicate the architectural..."
Cisco,Security Services - Solution Architect," People, processes, data, and things. Provide deep technical expertise on Cisco security technologies, while also being able to build and communicate the..."
American Express,Portfolio Risk Manager, Experience with Big Data is preferred. Exceptional analytical and problem solving skills with experience to lead and perform data analytics....
SAP,SAP Cloud Infrastructure Senior Consultant, Experience in coding for infrastructure (infrastructure-as-code) is a big plus. We strive to provide best-in-class IT Infrastructure Services from data centers...
Amazon.com,Sr. Manager Solutions Architect," You will be dynamic and creative, and willing to take on any challenge and make a big impact. Amazon Web Services (AWS) is looking for experienced and motivated..."
Pepsico,IT Finance Governance Manager, Big 4 or equivalent consulting experience preferred. Build S4/HANA and data analytic internal control capability....
INNOHUB MÉXICO,Becario Big Data.," No lo pienses más, Innohub México esta en busca de un Trainee de Big Data medio tiempo. Eres recién egresado y estás en busca de una oportunidad desarrollarte..."
Konfio,Data Engineer," Providing support for data insights to operations, marketing and data science departments. By leveraging technology and big data analytics, Konfío complements..."
Linio,MÉXICO - Marketing Analytics Regional Lead, 2+ years of experience in Marketing Analytics in a big data environment. Proficiency in analytical data manipulation on large marketing databases and external...
"CAME ""Centro de Apoyo al Microempresario""",Analista Big Data," ANALISTA PROGRAMADOR DE BIG DATA Y ANALÍTICA AVANZADA (BASES DE DATOS)*. CAME, Financiera Lider en el Mercado solicita por expansión...."
Mirai,ANALYST- BIG DATA," Analista en Big Data. BI Geek es una consultoría de desarrollo Software, enfocada exclusivamente en el ámbito del Business Intelligence, Big Data y desarrollos..."
Datio,Big Data Developer," Big Data Developer. Si eres Big Data Developer, te interesa la tecnología Big Data, te apasiona programar, disfrutas de un ambiente geek y el trabajo en equipo,..."
Elara Comunicaciones S.A.P.I. de C.V.,Ingeniero de Telecomunicaciones," Somos una empresa mexicana fundada en 2004 que innova, crea y ofrece soluciones de conectividad satelital y negocios digitales (Big Data, Analíticos y IoT) en..."
DGA technology consulting,Business Analyst," Business Analyst lic. Matemáticas o Science Nacionalidad: Americana Edad: 27 a 35 años Idioma: Inglés, Español Disponibilidad para viajar Disponibilidas..."
Linio,MÉXICO - Marketing Analytics Regional Sr Analyst, 1+ years of experience in business analytics in a big data environment. Proficiency in analytical data manipulation on large marketing databases and external...
RightSource,Hardware Emulation Engineer, The new members will have the opportunity to work in a talented company of computing startup focused on building machine learning and big data analytics...
Clipware,Especialista en plataforma SQL BUSINESS INTELLIGENCE, Big Data y Data warehousing. Especialista en plataforma SQL BUSINESS INTELLIGENCE....
Bluetab Solutions México,Consultor BI," Big Data (Hadoop, Mongo DB, Scala, Json,Python). Titulado en Computación, informática o afín...."
Datio,Especialista en Seguridad de la Información," Y lo más importante, facilidad de trato y muchas ganas de desarrollarse dentro del mundo del Big Data. Especialista en Seguridad de la Información...."
EOS PM,Ingeniero Industrial para proyectos de CC, Se valorarán conocimientos en Big Data y BI (Microstrategy). Importante empresa del Sector Energético....
Reclutamiento IT,"Técnico instalador cableado, ingeniero cableado estructurado"," Estabilidad laboral, económica y opciones de crecimiento, desarrollamos soluciones para la industria aeroespacial, Big Data, Machine Learning y soluciones..."
Generation Initiative,Junior Full-Stack Software Engineer," Strong computer science fundamentals (e.g., data structures, time complexity analysis). Learn from experienced engineers who have worked at big tech companies..."
Elara Comunicaciones S.A.P.I. de C.V.,Analista contable," Somos una empresa mexicana fundada en 2004 que innova, crea y ofrece soluciones de conectividad satelital y negocios digitales (Big Data, Analíticos y IoT) en..."
Mirai,CONSULTANT- BIG DATA," Consultor en Big Data. BI Geek es una consultoría de desarrollo Software, enfocada exclusivamente en el ámbito del Business Intelligence, Big Data y desarrollos..."
Enfocada a,Sysadmin," Y lo más importante, facilidad de trato y muchas ganas de desarrollarse dentro del mundo del Big Data. Estamos en búsqueda de nuestro próximo compañero...."
Datio,Anuncio: QA," Big Data, Maven y Python. Y lo más importante, facilidad de trato y muchas ganas de desarrollarse dentro del mundo del Big Data...."
My Job Studio,Global Payroll & Benefits Specialist, Reconciles payroll data against retirement and other benefit provider data (US &amp; international reconciliations)....
Datio,Scrum Master," Tecnologías de Big Data (Spark, HDFS,Docker, etc. ). Unirte a equipo de Big Data Engineers, DevOps y Data Scientist para mantener los principios y valores de..."
Elara Comunicaciones S.A.P.I. de C.V.,Desarrollador .NET," Somos una empresa mexicana fundada en 2004 que innova, crea y ofrece soluciones de conectividad satelital y negocios digitales (Big Data, Analíticos y IoT) en..."
Reclu IT,Machine Learnign," Conocimiento y contacto con BI y Big Data. En Reclu IT, nos encontramos en busqueda de Machine Learning para empresa numero uno en Retail a nivel global...."
Iquall Networks,Sr. Network Enginer," Using Big Data technologies, key-value stores, and analytics solutions to provide reports. A log collector that spans across multiple data centers and handles..."
500 Startups,Global Payroll & Benefits Specialist, Reconciles payroll data against retirement and other benefit provider data (US &amp; international reconciliations)....
fintecheando S.A. de C. V.,Desarrollo Móvil Híbrido (Android/IOS)," Experiencia gestionando equipos de trabajo en Tecnología, Arquitectura de soluciones, Liderazgo de Proyectos de Desarrollo de Aplicaciones Móviles híbridas..."
IdentityMind,Full Stack UI Engineer," You will work with us to implement usable, effective and highly performant analytic applications in a big data environment...."
SinLlave,Promotor / Embajador," Somos una startup innovadora en el ramo de la Seguridad electrónica,IoT y Big Data, estamos en busca de Promotor/Embajador de marca*...."
Konfio,Visual Designer," By leveraging technology and big data analytics, Konfío complements traditional financial analysis and streamlines the loan application process, providing..."
Reclutamiento IT,"Desarrollador Net Junior o Proficient, Programador Net Junior"," Nos orientamos a integraciones, desarrollo móvil, IoT, Big Data o IA; Somos un grupo especializado en TI, somos socio Gold y Premier de fabricantes como..."
Gain Dynamics México,Software Development Engineer, Software y analítica en Big Data (Hadoop/Spark). Gain Dynamics es una consultora en Business Analytics especializada en Customer Management Intelligence con...
Global Consulting Professionals S.A de C.V.,Big Data Developer Sr., Big Data Developer Sr. Contar con fuertes fundamentos en arquitecturas Big Data. Nivel de estudios:....
Konfio,IT Administrator," By leveraging technology and big data analytics, Konfío complements traditional financial analysis and streamlines the loan application process, providing..."
BigData4All,Operador Bilingue," Ingenieros en sistemas computacionales, especialistas Big Data. Líder en tecnología de la información con especialidad en Big Data solicita por crecimiento:...."
