company,job,summary
MetLife,IT Architect," Bachelor’s degree in Computer Science or Engineering discipline. Experience with security architecture patterns and technologies (e.g., web access management,..."
JP Morgan Chase,Software Developer - Front end, BA/BS degree in Computer Science or related field or technical experience. Global Technology Infrastructure (GTI) in JPMorgan Chase is a worldwide organization...
PRA Health Sciences,Clinical Research Associate 3," Conducts monitoring to confirm subject safety and data ntegrity. Demonstrates working knowledge of Microsoft Office applications, Clinical Trial Management..."
"Medallia, Inc.",Front-end Engineering Manager," BS/MS in Computer Science, Engineering, or related field preferred. We build accurate, fast, highly usable reporting software that enables actionable stories..."
JP Morgan Chase,CORP - Wholesale Credit Analytics & Solutions - Quality Assurance Team – Analyst," Must have experience in data analytics and in dealing with large quantities of data. Degree in a financial, mathematical, or computer science program...."
JP Morgan Chase,Software Developer - Java + JavaScript," And provide input to information and data flow. This position requires a Bachelors’ degree in Information Technology, Computer Science, or related field of..."
MuleSoft,Director of Product Management," Our mission is to help organizations change and innovate faster by making it easy to connect the world's applications, data, and devices...."
amdocs,DWH/BI Architect @ Buenos Aires," A degree in Computer Science or equivalent - information technology, management information systems, software engineering and networking...."
ElementumARG,Software Development Engineer - CI/CD," Solid CS fundamentals, command of classic algorithms, data structures, and design patterns. Bachelor's Degree in Computer Science or related field, or..."
JP Morgan Chase,Senior Business Analyst - Business Intelligence, Experience with data science analyses. Assist in planning and implementation of Data Science standards. O Conduct data analyses....
Vlocity,Order Management Architect," Data migration and integration. Bachelors or Masters degree in Computer Science, Software Engineering, Business or a related field...."
amdocs,Functional Test Engineer @ Buenos Aires," /B.SC in IT/ Computer Science/ Industrial Engineering/ Systems Analysis. From virtualized telecommunications networks, Big Data and Internet of Things to mobile..."
RecargaPay,Software Architect," BS/MS degree in Computer Science, Engineering or a related subject. This role demands balancing awesome execution, relentless creativity and bringing fresh..."
Vlocity,Industry Cloud Architect," Bachelor's or Master's degree in Computer Science, Software Engineering, Business or a related field. Vlocity is a fast-growing enterprise applications company..."
DXC,Desarrollador C#," Analysis of data and trends to define changes to increase application reliability, reduce maintenance costs, etc...."
"Clover Network, Inc.",Developer Program Engineer - Argentina, Bachelor's degree in Computer Science or related field (or equivalent degree and experience). Clover's mission is to give merchants the power to be successful...
IQVIA,Clinical Lead," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
AgileEngine,Java Automation QA," BS in Computer Science or equivalent. Experience with real-time data processing and analytics. With over $500 million in project lending capacity, Redaptive..."
OLX,BI Data Engineer / ETL Developer," Pentaho Data Integrator. Work closely with the business, data scientists and engineers to design and maintain scalable data models and pipelines...."
OLX Group,Java Software Engineer, Strong Java programming background and computer science fundamentals. Know how to find the right data and users' insights as a basis for your decisions....
Vlocity,Vlocity Developer (Salesforce Configurator)," Bachelor's or Master's degree in Computer Science, Software Engineering or a related field. Vlocity is a fast-growing enterprise applications company focused on..."
IQVIA,Associate Laboratory Project Set Up Manager," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
RecargaPay,Sr Infrastructure Security Engineer," BS/MS degree in Computer Science, Engineering or a related subject. In addition, you will make things more secure by protecting system boundaries, keeping..."
JP Morgan Chase,Software Engineering - Python Developer VP," Experience with NoSQL data stores is desirable. Expertise in application, data and infrastructure architecture disciplines...."
Covance,Argentina - Sr CRA/CRA II - Oncology Studies, Monitor data for missing or implausible data. Query generation and resolution against established data review guidelines on Covance or client data management...
IQVIA,Associate Medical Director," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
Vlocity,Lead Architect," Shared Information Data Framework. Bachelors or Masters degree in Computer Science, Software Engineering, Business or a related field...."
Grandata,Full Stack Developer, The opportunity to work in projects involving cutting edge Data Science and Big Data technologies and discoveries....
JP Morgan Chase,Software Developer - Java," And provide input to information and data flow. This position requires a Bachelors’ degree in Information Technology, Computer Science, or related field of..."
Vlocity,Solution Architect," Bachelor's or Master's degree in Computer Science, Software Engineering, Business or a related field. Vlocity is a fast-growing enterprise applications company..."
Cognizant,SAP EWM Consultant," Experience in Life Science Domain with GMP processes would be added advantage. ECC &amp; ATTP Master Data Set up, Integration of SAP ATTP with Trace link or any..."
Core Security,Senior UI Software Engineer, Bachelor’s Degree in computer science or related field or equivalent experience; We are looking for a Senior UI Software Engineer with experience working with C...
Belatrix,Bs As - General: Android Developer," Bachelor's degree in computer science, systems, software engineering or related fields (preferably). Extensive knowledge of programming (OOP, data structures,..."
Importante Empresa Internacional,Especialista Finanzas en Procesos de M&A," Business, Management, Economics, Science etc.). This comprises operational &amp; financial due diligences, data modelling, project planning and business improvement..."
Core Security Technologies,Senior UI Software Engineer, Bachelor’s Degree in computer science or related field or equivalent experience; We are looking for a Senior UI Software Engineer with experience working with C...
JP Morgan Chase,Senior Infrastructure Ops Developer," Develops integration elements, data models, Application Programming Interfaces (APIs). Integrates enterprise components (e.g.,reference data, security,..."
Reklut,Profesores (IT+Marketing Digital)," Por intermedio de LATAM5411, importante institución educativa se encuentra en la búsqueda de profesionales especializados, y con experiencia en el ámbito..."
IQVIA,Clinical Research Associate 2," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
QMAS - Quality Management in Augmentation Services,Product Manager Senior," Strategy based on research, data and industry trends. At least a Bachelor’s degree in Computer Science, Engineering, or equivalent...."
Cognizant,SAP QM+PP-PI Consultant," Experience in Life Science Domain with GMP processes would be added advantage. Must have hands on experience of Quality Planning, Quality Inspection, Quality..."
Lenovo,Sr. Software Development Engineering - Test," The Global eCommerce organization is embarking on a multi-year strategy to (1) transform our platform to a cloud-hosted, container-based microservice..."
Moody's Investors Service,Senior Software Engineer," Bachelor's or Master's degree in Computer Science or a related field. The teams work directly with the ratings analysts to provide quantitative modelling,..."
ElementumARG,Software Engineer - Back End," Automate acquisition of 3rd party data to fill in missing graph data. Improve data ingestion, validation, augmentation, and persistence satisfying replay and..."
Core Security Technologies,Ruby on Rails Senior Software Engineer, Bachelor’s Degree in computer science or related field or equivalent experience; This role will mainly contribute to the development of the front-end of our...
