company,job,summary
"Anthem, Inc.",Data Scientist or Data Scientist Lead PS10268," Experience leading end-to-end data science project implementation. Dependent on years of experience, may hire either a Data Scientist or a Data Scientist Lead...."
Amtex Enterprises,Data Scientist," Provided by Dice Data Scientist Data Visualization Machine Learning Data Mining. Masters of Science in Computer Science, Math or Scientific Computing;..."
Equifax,DevOps Big Data Engineer, Bachelors' of Science in Computer Science (or equivalent). Equifax is seeking a highly motivated DevOps Big Data Engineer with hands-on big data development and...
Verizon,Principal Big Data Engineer," Perform Data Science Support. Review data science requests for development; Experience in data modeling, programming, data mining, large scale data acquisition,..."
CHEP,"Sr. Analyst, IoT Execution"," Bachelor’s Degree in Data Science, Computer Science, Data Analytics, Statistics. Manipulate and analyze complex, high-volume, high-dimensionality data from..."
Renew Financial,Senior DBA/Data Engineer, Work with our Data Architect to build robust data pipelines for our Enterprise Data Warehouse via stored procedures and materialized view in a virtualized...
Merchant e-Solutions,Sr. Data Integration Engineer," Experienced technology leader with extensive Data Quality, Data Management, Data Security, Data Governance skills...."
KPMG,"Sr. Associate, Data Engineer - Alteryx"," Implement data processing pipelines, data mining/science algorithms, and visualization engineering to help clients distill insights from rich data sources..."
KPMG,"Senior Associate, Big Data Engineer"," Experience with enterprise data warehouses, cloud data warehouses, Big Data environments, and RDBMSs. Demonstrated understanding of enterprise data warehouse,..."
Capgemini,Data Analyst - Data Platform Engineer," (Includes Data Modeler, Data Miner.). You are responsible for data related activities such as data extraction, profiling, cleansing, de-duplication,..."
KPMG,"Director, Data Scientist"," Retrieve, prepare, and process a rich data variety of data sources such as social media, news, internal/external documents, emails, financial data, and..."
Accenture,Data Scientist Manager (Resources), Data Science Manager (Resources). Minimum 5 years of Data Science experience for Ph.D. The Data Scientist Manager will be part of Accenture Analytics as an...
KPMG,"Senior Associate, Data Scientist (NLP/AI)"," Lighthouse — KPMG's Center of Excellence for Advanced Analytics — has both applied data science, AI, and big data architecture capabilities...."
Turner,"Senior Analyst, Business Intelligence- Boomerang"," An MS degree in economics, mathematics, applied statistics, engineering, analytics or data science; Lead and deploy the data quality and audit practices on..."
Alaka`ina Foundation Family of Companies,Statistician / Subject Matter Expert," Data manipulation, analysis and interpretation. Analyze data, interpret analytical results, and write draft and final reports summarizing the analyses of up to..."
KPMG,Manager - Cognitive Data Scientist Natural Language Processing," Experience in Artificial Intelligence, Machine Learning, Natural Language Processing, Cognitive Science or other related areas...."
GEORGIA-PACIFIC,Senior Analyst - Marketing Research," Support data analysis including cleaning data, creating data tables, mining pivot tables and basic data analytics...."
SITA,Lead Network Infrastructure Engineer - Data Center, Data center experience. Lead Network Infrastructure Engineer - Data Center - 26608. We are hiring a Lead Network Infrastructure Engineer to support our data...
