company,job,summary
Automattic Inc.,"Product Designer, WooCommerce"," Iterate on designs according to research and feedback, validating your work with data and real users. We are big fans of open-source philosophy and are..."
Opendoor,Data Scientist (Predictive Services), A love of tackling complexity in real-world datasets such geo data and transaction data. We’re seeking an exceptional Data Scientist to join us in building data...
2K Games,Entry Level All Stars - Artists & Animators, Be the designer with big talent and a small ego. The industry sometimes seems full of big egos with small talent....
RiskIQ,Sales Operations Deal Desk Analyst," Architect a big data backend to increase our storage and analysis capabilities? Maintaining data quality, supporting efforts including data loading, record de..."
MUFG,Data Quality Incident Analyst - Associate Vice President, Support projects from a data management perspective to support execution of AFCC’s data initiatives or regulatory mandates....
Ipsy,"Software Engineer, Big Data"," You would be responsible for developing data pipelines, creating ETLs to aggregate data in the data warehouse, and guiding how this data is used by other teams..."
Alation Inc.,Technical Support Intern," From Stanford and Cal, big companies and one-man startups, the United States and abroad, we all came together to work toward a shared vision of a world where..."
Yodlee,Data Analyst, Yodlee’s Data Products team is driving innovations within the Financial Services Sector using Big Data. An opportunity to attend conferences related to big data...
Collective Health,Data Science Engineer," Experience with Big Data Technologies like Hadoop, Spark, Airflow. Developed scalable data pipelines. Ideal candidate would have built/shipped production code..."
The Climate Corporation,Data Scientist - Biostatistics," We apply big data and cloud computing in concert with some of the richest agronomic datasets in the world including weather data, environmental sensors, soil..."
Managed By Q,Associate Category Manager," In a perfect world, you and data analytics would have a secret attraction in knowing what data is important and how to draw insights...."
Gap Inc. Corporate,Director - Customer Data & Growth Analytics, Proficient in data access methods for large customer and transaction databases. Proactively identify opportunities to evolve the customer data and analytics...
University of California San Francisco Medical Cen...,Pediatric Heart Center Data & Quality RN Analyst," Under general supervision of the Business and Program Development Director the Data &amp; Quality RN Analyst collects, collates, submits and presents clinical..."
All-In Analytics,Data Engineer, Working with Big Data coming from numerous sources. Data processing with large-scale systems &amp; complicated data models....
Everlaw,Customer Support Specialist (East Coast Hours)," As a Customer Support Specialist at Everlaw, you are the first line of contact for our customers and charged with handling their incoming data...."
dotloop,"General Manager, dotloop"," Oversee key projects, processes and performance reports, data and analysis. To analyze activities, costs, operations and forecast data to determine department..."
Fanatics Inc.,Data Scientist," Dive into complex data sets to analyze trends, identify opportunities and improve upon existing marketing solutions...."
"Akraya, Inc.",Data Analyst : 18-02556," Data Analysis, Database applications. Evaluates data quality, applications, and functions. Researches new data sources and analytical tools...."
Method Products,Accounting Specialist," We are small, but we have big plans to make the world a cleaner, greener, more colorful place. This individual will play a very important role in the accurate..."
"Williams-Sonoma, Inc.",Financial Analyst II," You are enthusiastic about data in all forms. Manage maintenance of data to support key reports, accounts, and metrics within Essbase Cubes...."
Collective Health,"Operations, Senior Data Analyst", Data analytics expertise. Must have advanced Excel proficiency and fundamental understanding of SQL and data systems....
Plenty,Data Design Engineer, Our Data Design Engineers are the caretakers of those data and the automation that runs on top of them; Data flows through everything we do at Plenty from farm...
Crystal Dynamics,Big Data System Administrator," Design, install, and maintain big data analytics platform. The Big Data System Administrator will be responsible for all technical aspects of the company’s web..."
Figure,Data Engineer," Experience with GCP's Compute, Storage, BigQuery, and Data Transfer tools is a big plus! Expand and optimize our data and data pipeline architecture, as well as..."
Upgrade,PostgreSQL Database Administrator," Lead the design, development, implementation, monitoring and maintenance of Upgrade's data management systems...."
Uber,"Uber Eats Operations Manager, Marketplace", Exceptional Excel / data management skills. Thinks big (and out of the box) to drive step changes in our growth and innovation strategy....
TransFair USA,Data Scientist, Serve as a mentor to all Data Team members regarding professional development of best practices in code-based reproducible research and data visualization....
Fair Trade USA,Data Scientist, Serve as a mentor to all Data Team members regarding professional development of best practices in code-based reproducible research and data visualization....
Conviva,"Director of Engineering, Big Data Storage Platform"," As a Director of Engineering of the Conviva Big Data Storage Platform team, you are highly technical and experienced in building solutions using the mature and..."
Web Summit,Business Development Executive," You’ll work closely with the business intelligence team, analysing sales funnel data to create small, but critical process improvements...."
Change Healthcare,DATA SCIENTIST, The Data Science group was formed to dramatically increase leverage of Change Healthcare’s data assets to create material new revenue opportunities....
Twitter,"Data Engineer, Data Science"," Data Engineers work alongside Data Scientists analyze this data via observational analyses, trend analyses, modeling, and new measurement strategies...."
"Williams-Sonoma, Inc.","Temporary Production Artist, Pottery Barn Kids & PBteen", We've seen some big changes since our first brick-and-mortar store opened more than half of a century ago. About the Team....
Pearson,"Sr. Data Analyst, Global Product Analytics"," Data Analyst, Global Product Analytics**. This individual will dig into raw and processed data (backend DBs, Google Analytics, and event/message data),..."
First Republic Bank,Data Infrastructure Developer," Experience working with AWS Big Data technologies (EMR, S3, Redshift) preferred. Follow data standards, resolve data issues, complete unit testing and system..."
Cisco Meraki,"Employee Success Manager, Onboarding"," Use employee data to ideate, plan, and execute programs that reinforce the culture, support retention, and enable our fun and quirky employee experience...."
Dolby,Senior Product Analyst," Compiling and generating test data and test reports. Engineering support - hardware and software testing and troubleshooting, data collection and documentation,..."
Akili Interactive,Data Engineer," Develop data storage and pipeline infrastructure to support Data Science, Business Intelligence, and Data Integrations...."
Talend,Analyste Financier / Contrôle de gestion – Stage," Talend is the global leader in Big Data Integration. TLND), big data integration software company with deep open source roots...."
"Williams-Sonoma, Inc.","Contract Senior Recruiter, Williams Sonoma", Provide insightful data to guide decision making and offer proactive solutions. We've seen some big changes since our first brick-and-mortar store opened more...
Amazon.com,"Sr. Consultant - AI, ML, DL"," § Work with our Professional Services Big Data consultants to analyze, extract, normalize, and label relevant data...."
Callisto Media,Human Resources Coordinator," Analyze HR related data. Harness the power of big data to produce timely content that enables consumers to lead richer, healthier, more fulfilled lives...."
Roblox,Financial Data Analyst, Passionate about data:. Experienced in developing models to draw insights from data. You understand the value of characterizing data by its distribution....
DELL,Client Principal," Global Transformation Office Client Principal Dell Technologies enables organizations to modernize, automate and transform their data centers using industry..."
"Williams-Sonoma, Inc.","Analyst, Email Marketing - West Elm", Prepare data and creative reference for analytics archive. You are an Excel master and can manipulate data in very large spreadsheets....
Informatica,Executive Assistant, You display great intellectual curiosity and a willingness to learn and understand the big picture while executing seamlessly on a more tactical level....
JUUL Labs,HR Business Partner, Highly analytical and can translate data into action planning. Provide data analysis and reporting solutions based on business needs....
Agent IQ,ML / NLP / Large Data Engineer, Take ownership of NLP/ML trainer tools and data processing pipelines. As a ML/NLP/Large Data Engineer you will be responsible for building and improving ML...
Informatica,Big Data Architect / Staff Engineer," Big Data Architect/Staff Engineer, Data Security Group. Big Data expert with cloud and security skills. The Data Security team is on an ambitious mission to..."
Helpshift,Data Scientist," We're looking for data scientists with deep expertise in statistics, machine learning, optimization, and/or building data products...."
"Williams-Sonoma, Inc.","Assistant Buyer, Decorative Accessories - Pottery Barn Kids", Provide insightful data to guide decision making and offer proactive solutions. We've seen some big changes since our first brick-and-mortar store opened more...
C3 IoT,Graphic Designer," C3 IoT is meeting an urgent and fast-growing demand for enterprise scale Big Data, AI, and IoT applications to enable Digital Transformation...."
Google,"Staffing Analyst, YouTube Candidate Development, YouTube"," Google's projects, like our users, span the globe and require managers to keep the big picture in focus...."
Chegg,Product Analyst, Ongoing product analysis support - understand the “why” behind data. Proactively identify product pain points and opportunities from the data....
Blue Shield of California,Senior Data Analyst," Data stewards, architects, data governance, data modeler, data quality, development, tech lead, and QA team to address data and mapping questions...."
Allstate,Data & Analytics Training Coordinator, The Data &amp; Analytics Training Coordinator plays a significant role in three mission-critical areas. Data Discovery and Decision Science (D3) is the research and...
Salesforce,"Associate Specialist, Partner Development Governance"," Analyze data from events, surveys and other activities. Ability to strike a balance between big picture planning and detailed level execution tracking...."
"Williams-Sonoma, Inc.","Buyer - Pottery Barn, Global"," Strong Excel skills (pivots, formulas, data sourcing). We've seen some big changes since our first brick-and-mortar store opened more than half of a century ago..."
Goldman Sachs,"CCBD Technology - CCBD Tech, Data Engineer"," Goldman Sachs Engineers are innovators and problem-solvers, building solutions in risk management, big data, mobile and more...."
Everlaw,Security and Compliance Associate," We are deeply committed to the security of our data, the privacy of our clients, and the integrity of our company...."
Eventbrite,Talent Manager, No task is too big or unachievable for you. We rely on data to drive decision making and conduct weekly hiring manager meetings to educate on recruiting best...
Harnham,Senior Data Analyst," You will use your skills to collect the data, analyze it, as well as provide effective insights. You enjoy working with large amounts of data and thrive at the..."
iCracked Inc.,Financial Analyst," We believe that small, empowered, self-motivated teams can make big contributions to the business. Identify key business levers, establish cause &amp; effect, and..."
2K Games,Entry Level All Stars - Engineers, Be the designer with big talent and a small ego. The industry sometimes seems full of big egos with small talent....
Rainforest QA,Sr. Data Science Generalist, Data Science Generalist. Knowledge of common data science concepts:. Enough SQL to efficiently get the data you need from a relational DB....
Tubi TV,Data Scientist," SQL, Python, Data Mining, Data Visualization, Statistical Analysis. We are looking for an experienced Data Scientist to help improve data quality, build data..."
Uber,Data Scientist - Research & Economics, 1+ years of quantitative research or data science experience. The ability to organize and synthesize analyses and communicate data insights with clarity....
NTT,Developer in Marketing technologies," Design/Code/test on big data technologies. NTT DATA, Inc. Experience in big data like Hadoop, mongo etc (Intermediate experience with 2+ years)...."
Delta Dental,Senior Data Analyst, Experience analyzing CRM data (e.g. Experience visualizing data and creating reports. Experience identifying and adapting to imperfect data....
"Pandora Media, Inc.",Compensation Analyst," Do you love working with data? The right candidate is ready to dive into large amounts of data, derive insights from that data and share the findings with the..."
drawbridge,Sr. Data Analyst, It starts with the Data. Knowledge of Tableau a big plus. Effectively communicate data insights and methodology to a diverse set of stakeholders....
Under Armour,"MANAGER, ENGINEERING (DATA SCIENCE)", Our Data Scientist Managers are responsible for coaching and leading teams of talented data scientists as we deliver on our roadmap....
Twitch,Sr. Data Engineer, Own construction and integration of generic data api's built on our existing data pipeline. We are hiring our first Senior Data Engineer to accelerate our...
Uber,"Legal Assistant, Employment"," Adept at creating and executing searches across vast repositories of data. Some knowledge about SQL, queries, or desire to learn is a big plus...."
Salesforce,VP Strategy & Growth - Product Data Science," Department Overview - Product Data Science. VP Strategy &amp; Growth - Product Data Science. The Product Data Science (PDS) team is made up of data scientists,..."
Curbside,Search Engine Data Engineer, Experience in data manipulation for ElasticSearch ingestion. Experience in developing and maintaining search related data models....
Lattice Engines,Solutions Consultant," Transformative Power of Data. Outstanding analytical skills and experience in analyzing large data sets, including finding insights specific to customer’s..."
"Williams-Sonoma, Inc.",Creative Digital Manager - Pottery Barn Kids, We've seen some big changes since our first brick-and-mortar store opened more than half of a century ago. About the Team....
Walmart,Staff Data Scientist, Staff Data Scientists are responsible for building large data sets from multiple sources in order to build algorithms for predicting future data characteristics...
WeWork,Account Manager," Team player, with a ""no job too big, no job too small"" mentality. Use Salesforce to track data, issues, and develop strategies and deliver sales based on..."
Harnham,Data Engineer," You will also be supporting the data science team by building data tools. As a Senior Big Data Engineer, you will have the opportunity to take ownership over..."
Alloy,Customer Success Manager, You think big and want to change the way an entire industry operates. You thrive in a small team where you can make a big impact....
"Williams-Sonoma, Inc.","Senior Buyer, Retail", We've seen some big changes since our first brick-and-mortar store opened more than half of a century ago. About the Brand....
Western Union,Enterprise Data Application Architect, Experience in Customer Data Management or Master Data Management (MDM). Define &amp; ensure adoption appropriate standards &amp; guidelines are laid out outlining data...
"Williams-Sonoma, Inc.","Manager, Instore Singage - Pottery Barn"," Interpret data and translate business strategy into creative strategy, make recommendations to senior management...."
Burstorm,Data Management & Integration Engineer, Data Management &amp; Integration Engineer. Create the infrastructure and develop features for our cloud services data integration platform....
Plaid,Growth Marketing," Creating data visualizations (e.g. You will leverage SQL query writing, data analysis, and data synthesis to report what’s happening, why it’s happening, and to..."
Johnson & Johnson Family of Companies,"Data Scientist, Health Technology"," Query and process big data, integrate volumes of data from multiple internal and external sources. Craft simple, dependable data pipelines and automated..."
Callisto Media,Digital Marketing Data Analyst," Contributes to the accuracy/integrity of data through validation, testing, and routine data audits. Harness the power of big data to produce timely content that..."
Opendoor,Adjacent Services Business Associate (Title & Escrow, Existing proficiency in SQL(and BI tools like Looker would be a big plus). Lead continuous efforts to build models from our own and external data to improve...
JUUL Labs,Affiliate Mktg & Partnerships Marketing Mgr, We'll help you set big goals - and exceed them. Data driven mindset to approach both structured and unstructured problems....
JustAnswer,VP GM of Expert Operations, Ability and desire to flex from big picture strategic thinking to hands-on execution. We are looking for a data-driven VP GM of Marketplace to lead our “expert”...
LendingClub,Sr Data Engineer, As a talented Data Engineer you will join our growing Data Technology team to help drive business decisions. 5+years of Development of high performance SQL/Hive...
LimeBike,Senior Growth Data Analyst, Independence in retrieving and transforming warehoused data. You will work closely with the data engineering team to build pipelines that deliver insights and...
Amplitude,Strategic Account Executive," 5-7 years of Enterprise SaaS Experience in the Big Data, Analytics, Mobile or MarTech space. Ability to tell a story using data...."
Digital Promise,Quantitative Researcher/ Data Scientist," Develop analysis plans, analyze data sets, and contribute to reports and publications. Ability to program an entire data analysis workflow in R (e.g., wrangle,..."
McKesson,Manager – Global Consolidation and Reporting," Big Four experience is highly preferred. Assist in strategic initiatives over the consolidation financial reporting system, including new uses/ deployment of..."
Great American Insurance Group,Senior Production Underwriter, In this position a self-motivated individual will use independent judgment to analyze financial and risk data to assess risk quality and exposures....
Quantcast,"Software Engineering Intern, Summer 2019", You’ll have the opportunity to learn software engineering optimal standard practice and own projects from start to finish with teams that specialize in Machine...
Oracle,"Oracle Data Cloud (ODC) - Partner Development Lead, TTD/Google"," Oracle Data Cloud (ODC) - Partner Development Lead, TTD/Google-180010PQ. Be The Trade Desk/Google's offline data targeting &amp; measurement knowledge-base...."
Appsflyer,Integration Engineer, Data analysis and investigate integration discrepancies. Ad network pixels/postbacks knowledge – big advantage....
"Williams-Sonoma, Inc.","Manager, Gift Card Program", Experience with data warehouse reporting a plus. Provide insightful data to guide decision making and offer proactive solutions....
New Relic,People Operations Program Manager," Delivering status reports that provide the context, narrative, data, transparency, and calls to action for the projects you manage...."
Cruise Automation,Business Operations Manager, See the big picture. Develop hypotheses based on objective data; We're the driverless car company....
Audi Canada,Senior Big Data Engineer," Senior Big Data Engineer - ERL000268. Design and implement key components for highly scalable, distributed data collection and analysis system built for..."
Moogsoft,Technical Recruiter," Deep understanding of a variety of technologies, specifically with infrastructure, middleware and big data. Moogsoft is the creator of Moogsoft AIOps - a next..."
Castlight Health,Data Engineer, Some experience handling complex data sources and large scale batch data infrastructure. Experience working with very large data warehouses....
BNP Paribas,Data Analytics Analyst," Data Analytics Analyst. Constructs data metrics, statistics, and analyses. Provide trend analysis through the data analysis...."
Google,"Creative Program Lead, Media Lab"," Google's projects, like our users, span the globe and require managers to keep the big picture in focus. Whether you're on a consumer product (like Gmail,..."
Swing Education,Data Engineer, Influence how the entire company thinks about data. Help other teams develop data querying and analytical expertise....
Rainforest QA,Director of Product," Strong quantitative, analytical, and problem-solving abilities to distill insights from raw data. In this role you’ll have the opportunity to make your next big..."
Augmedix Inc.,Data Engineer," Experience with big data tools:. The Data Engineer will support our software developers, database architects, data analysts and data scientists on data..."
Scoop Technologies,Business Talent Sourcer, Consistently improve our sourcing processes using feedback and data to recommend new messages and outreach tactics....
New Relic,"Sales Development Representative, Inbound", Our stewardship of the data of many thousands of customers means that a criminal background check is required to join New Relic....
Smith Hanley Associates,Data Scientist," Data Scientist THE OPPORTUNITY:. Data Scientist EDUCATION, SKILLS AND EXPERIENCE. Familiarity with Revenue Management principles including but not limited to..."
Google,"Sales Engineer, Machine Learning, Google Cloud", Experience in and understanding of data and information management - especially as it relates to big data trends and issues within businesses....
Snowflake Computing,Data Engineer," Snowflake Computing, the cloud data warehousing company, has reinvented the data warehouse for the cloud and today’s data...."
University of California San Francisco Medical Cen...,Data Scientist," Prior experience with healthcare data, in particular Epic-derived healthcare data. Competitive applicants for this position are data scientists or quantitative..."
Harnham,Big Data Engineer Consultant, Big Data Platforms. Big Data Engineer (Consultant - Long Term Project). Work on complex big data projects to solve business problems....
Workbridge Associates,Data Engineer (Python/Spark)," They are looking to bring on a data engineer to work with batch data (soon to be real-time) coming from 10,000 restaurants for predictive analytics...."
Coupa Software,Data Quality Engineer," Perform thorough Data Analysis:. Evaluating Data Quality, Test Machine Learning Models &amp; Visualizations, outlier detection and the use of statistical methods to..."
Yelp,Head of Benefits," Experience developing functional roadmaps, looking at the big picture to prioritize and make trade-offs, and aligning priorities to the broader dept and..."
Opendoor,Adjacent Services Growth Associate (Title & Escrow), Existing proficiency in SQL is a big plus. Analytical— draws own conclusions using data to quickly identify root causes of performance....
Plato HQ,Customer Success Specialist, We rely strongly on data to prioritize and take our decisions. At Plato you’ll have a big impact on the growth of a promising startup as well as the career...
HomeTrust LLC,Inside Sales Manager," While we are open to anyone who has what it takes to produce results and make some big money, we imagine this position is going to be filled by one of 2 types..."
Apple,"Machine Learning Engineer, Data Platform Team (Siri Search and Knowledge)", Apply statistical techniques to detect anomalies in time series data. Ability to manipulate large data sets with high dimensionality and complexity;...
Yelp,Consumer Marketing Creative - Graphic Designer, The Yelp Creative Team is a small group of designers and writers with big ideas. Experience in a role that is data driven and helping the team hit revenue and...
Scoop Technologies,Business Recruiter," It’s influenced by our backgrounds at successful startups, big tech companies, and premier consulting firms - blended and crafted into what feels natural and..."
Wells Fargo,Data Solutions Designer (App Sys Eng 6), 7+ years of Big Data experience. Engineering and architecture experience with big data. Translate business and data requirements into Logical data models in...
Salesforce,"VP, Security Assurance"," ""Nothing is more important than the security of our service and customer data."". Products and Technology...."
"Williams-Sonoma, Inc.","Temporary Merchandise Coordinator, Outdoor/Lighting - Pottery Barn"," Input, proof and analyze data for all areas of merchandising management. We've seen some big changes since our first brick-and-mortar store opened more than..."
Abbott Laboratories,Data Engineer," This will be a foundational member role in a small team of talented and highly motive data engineers, and big data architects to create big data based advanced..."
Clarivate Analytics,"Manager, Data Science", Explores existing data for insights and recommends additional sources of data for improvements. Manage/Build a team of Data Scientists....
"JUST, Inc.",Process Engineer," A big component of making food accessible is creating scalable processes and products. Diversified knowledge of Design of Experiments, statistical data analysis..."
Tradeshift,HR Analytics and Operations Specialist, Extensive experience with Excel and other data processing programs. Strong analytical and statistical skills and proficient in handling big/complex data sets...
Adobe,"Recruiting Manager, Design"," We're the ones behind the gorgeously designed content that streams across your laptop, TV, phone, and tablet every day—and we’re the ones who harness the..."
Bio-Rad,Internal Auditor - Data Analytics (Auditor I)," Familiarity with Data Warehouse and Data Mart concepts. Assist in maintaining audit data repositories. 4+ years of internal audit, public accounting/audit or..."
Gladstone Institutes,Content Creator," Create both big picture messaging and tactical communications. Willingness to learn how to analyze data, identify trends, and make data-driven decisions...."
"GenapSys, Inc.",Signal Processing & Data Analyst, Machine learning experience is a big plus. Familiar with data analysis and characterization of physical systems....
Comcast,Retail Sales Professional (Part-time), Effectively inform and educate customers- Provide product demonstrations to illustrate to customers how XFINITY products and services improve the customers’...
Feedzai,Sales Development Representative (SDR), We're coding the future of commerce with a leading platform powered by artificial intelligence and big data....
Aetna,Principal Data Scientist," Aetna takes our candidates's data privacy seriously. The candidate will lead a project team responsible for extracting and manipulating data from multiple,..."
EasyPost,"Senior Data Engineer San Francisco, CA"," Expert knowledge of data architecture, data modeling, and building data tools for ETL. Experience with modern big data technologies - e.g. Hadoop, Hive, Spark...."
Cheetah Mobile,"Sales Engineer, Big Data Technology"," Sales Engineer, Big Data Technology. Responsible for selling the Big Data products in US market. Comprehensive knowledge and deep understanding in Big Data..."
Sephora,"Director, SiJCP Brand Marketing Strategy", Our Marketing organization includes a strategic team of big thinkers and creatives who truly work interdependently....
Uber,"Paralegal, Employment"," Adept at creating and executing searches across vast repositories of data. Some knowledge about SQL, queries, or desire to learn is a big plus...."
"Williams-Sonoma, Inc.",Digital Email Designer - Pottery Barn Kids, We've seen some big changes since our first brick-and-mortar store opened more than half of a century ago. Digital Email Designer - Pottery Barn Kids....
Lyric,Controller, Big Four Experience - Ideally you’ve held a Manager role within a Big Four firm and you have experience working with VCs....
C3 IoT,Data Integration Engineer," C3 IoT meets an urgent and fast-growing demand for enterprise scale Big Data, AI, and IoT applications to enable Digital Transformation...."
"Williams-Sonoma, Inc.",Manager Planning and Inventory - Pottery Barn," Data driven individual with a curious, entrepreneurial mindset. Proven ability to objectively interpret data and extract actionable insights that drive the..."
Sensiba San Filippo LLP,HelpDesk Technician," Needs ability to use a keyboard and mouse to enter and retrieve data. While we expect nothing less than each other’s highest level of effort on the job, a big..."
"Williams-Sonoma, Inc.",Associate Buyer - Occasional/Media - Pottery Barn, We've seen some big changes since our first brick-and-mortar store opened more than half of a century ago. About the Team....
Aera Technology,Data Scientist (Customer Engagement)," Expertise in Data Analysis and Data Wrangling; As a Data Scientist you will collaborate with our Sales and Customer Success teams to help solve complex, data..."
Walmart,Quality Engineer Intern - Summer 2018," We continuously build and invest in new technology including open source tools and big data innovations. Data scientists, front and back-end engineers, product..."
GoPro,"Analytics and Insight Manager, Customer Support", Additional operations management and outsourcing experience a big plus. 5+ years of work experience in data analysis and capacity planning in a global customer...
IPG Mediabrands,Mediabrands Data & Technology - Data Engineer, We are seeking an extremely talented senior engineer to extend and build highly scalable DSL-based Processing data platform (100+ Terabytes of data) using Java...
"Rodan and Fields, LLC",Senior FP&A Analyst, Lead and support cross-functional projects by working closely with process owners and leading data analysis efforts to identify gaps in processes/systems and...
Branch,Development Manager - Big Data Platform," As a Lead Engineer / Development Manager on the Branch Big Data Platform, you will drive the technical execution of our data roadmap at Branch, and ensure the..."
Autodesk,Business Intelligence Analyst," 3+ years of experience in data mining, data analytics, big data analytics or equivalent position. Demonstrated ability with data analysis methods and analytics..."
Callisto Media,"Production Designer, Custom Publishing"," Harness the power of big data to produce timely content that enables consumers to lead richer, healthier, more fulfilled lives...."
BPM LLP,Experienced Risk Assurance Associate," Working knowledge of data analytics software such as IDEA or ACL preferred. The resources, expertise, and global capability of a Big Four accounting firm..."
Dolby,Technology Supply Chain Analyst," The Technology Supply Chain Analyst will analyze consumer electronics market data and internal data we receive from our silicon partners to drive our analysis,..."
Snowflake Computing,Data Scientist," Snowflake Computing, the cloud data warehousing company, has reinvented the data warehouse for the cloud and today’s data. As a Data Scientist, you will:...."
Wealthfront,Quantitative Analyst / Data Scientist," Experience analyzing complex data and building statistical models. Contribute to the development of infrastructure for modelling, optimization, backtesting,..."
PagerDuty,Data Engineer," Hands-on experience with Big Data technologies (e.g. 5+ years of experience working in data architecture, data modeling, master data management, metadata..."
Uber,"Data Scientist - Global Forecasting and Planning, AdTech"," Experience with big data using technologies like Hadoop, Hive, and Spark a plus. We’re looking for an experienced data scientist on our Marketing Data Science..."
Callisto Media,"Marketing Coordinator, Intern/Temp"," Harness the power of big data to produce timely content that enables consumers to lead richer, healthier, more fulfilled lives...."
YapStone,Risk Operations Specialist," Assist analytics team in leveraging data to provide rule improvements. Strong enterprise-wide vision, seeing the big picture, recognizing critical details and..."
Snowflake Computing,Data Analyst - Finance," Snowflake Computing, the cloud data warehousing company, has reinvented the data warehouse for the cloud and today’s data...."
Shutterfly,Product Data Analyst, Proficiency in SQL and experience with big data. Shutterfly is seeking a successful Product Data Analyst for Web Data and Analytics for the Shutterfly...
Twitch,Director of Data Science," Fluent in data fundamentals:. Professional experience as a data science leader, setting the vision for how to most effectively use data in your organization...."
Callisto Media,Sales Analyst," Harness the power of big data to produce timely content that enables consumers to lead richer, healthier, more fulfilled lives...."
JUUL Labs,Metrology Lab Manager, We'll help you set big goals - and exceed them. The role Metrology Lab Manager/Staff Scientist will be responsible for overseeing the operation of metrology lab...
Alation Inc.,Technical Writer," Data driven mindset. Understanding of data concepts such as SQL, Hadoop, Hive, structured vs non-structured data, Postgress, and agile development...."
Olympus,Confocal Imaging Sales Representative II," It’s a big part of your life, but not the only part. Developing advanced proficiency with Net Suite to generate Opportunities, Quotes, and searches for various..."
Macy's,"Senior Software Engineer, Big Data (macys.com)", Macy's is looking to hire experienced Big Data Developers to play a key role in designing and developing real time data acquisition and analytics platform using...
Affirm,Data Scientist Manager - Machine Learning," You will be a technical leader within the data science team, managing a team of data scientists responsible for the fraud-related decisioning at Affirm...."
Looker,Enterprise Customer Success Manager - SF," It’s a big part of what sets us apart. Help fast moving, high profile organizations navigate change and revolutionize how they use data...."
Imperva,Maintenance Renewal Representative, Cyber Security is a big deal. Imperva is a public company (NASDAQ) and cybersecurity leader that delivers best-in-class solutions to protect data and...
Comcast,"Manager, Comcast Business"," Make them the guidelines for how you do your job- Own the customer experience-think and act in ways that put our customers first, give them seamless digital..."
Blue Shield of California,"Health Data Analyst, Lead - Rx Reporting", Demonstrated ability to work with pharmacy claims data and familiar with pharmacy data parameters available for analysis....
Intrexon Corporation.,Data Scientist - Statistics," High dimensional data analysis (p &gt;&gt; n, dimensional reduction, clustering, etc.). Apply rigorous statistical analysis, modeling, simulation, and predictive..."
BlackRock,BlackRock e-Trading Associate/Developer," Data structures, algorithms, programming languages, distributed systems &amp; information retrieval. BlackRock helps investors build better financial futures...."
Walmart,Transportation Analyst, We continuously build and invest in new technology including open source tools and big data innovations. Analytics and Data Driven Strategy (75%)....
Fastly,Distributed Systems Engineer: Data Team, Understanding of underlying data structures and algorithms used in data storage systems. Our company's data architecture to support the next generation of...
Alation Inc.,Software Engineering Intern," Knowledge of algorithms, data structures, and data modeling / management. From Stanford and Cal, big companies and one-man startups, the United States and..."
Cobalt Robotics,Data Scientist," Experience with 3D data, i.e. LIDAR, laser scanners, or depth cameras. 1+ years of industry experience working on machine learning or data science...."
Nutanix,MTS - Data Infrastructure Engineer, Innovate and collaborate with product and data teams to build a solid foundational data platform. The new products incorporate state of the art advancements in...
Google,"Platforms Customer Solutions Engineer, Google Technical Professional Services", Experience working with big data platforms and large volume data analytics. We work as a critical technical partner for our Sales teams where your coding...
Ultimate Software,SENIOR DATA SCIENTIST," 3 Years of Full Stack experience in data collection, data labeling, data quality validation, algorithm design, development, testing and productization...."
"Williams-Sonoma, Inc.",Senior Analyst Database," Analyze and synthesize multiple data sources and databases to identify, diagnose, troubleshoot, and solve data issues...."
Amazon.com,Enterprise Service Manager," Data (Big Data) Strategy; Strong IT infrastructure and data center knowledge including software defined infrastructure and networking, virtualization, compute..."
"Guidewire Software, Inc.",Recruiter / Campus Recruiting Lead, Experience recruiting Engineers with Cloud and/or Big Data backgrounds. We invest heavily in R&amp;D to build a technology platform that combines three elements...
Walmart,"Staff Data Scientist, Supply Chain Strategy & Analytics", Staff Data Scientists are often responsible for building large data sets from multiple sources. A Staff Data Scientist is responsible for analyzing large data...
New Relic,A&C Partner Program Specialist (Contract)," You will work with Salesforce.com, InsideView, LinkedIn, and other data solutions to ensure our data is consistently accurate...."
KPMG,"Senior Associate, M&A Data & Analytics"," Bachelor's degree from an accredited college/university, preferably in a quantitative field such as data analysis, statistics, mathematics, finance or economics..."
"Williams-Sonoma, Inc.","VP Marketing, Strategy, Analytics & Data Science"," Data Innovation &amp; Campaign Execution. Experience in customer data insights, BI reporting, consumer research...."
Affirm,Director - Data Infrastructure Engineering, Is data infrastructure engineering your passion? We are looking for someone who cares deeply about data to lead our Data Engineering efforts within our Platform...
Redbubble,"Manager, Content Marketing and Community", Extremely detail oriented while able to maintain sight of the big picture. Redbubble was born in 2006 in Melbourne (pronounced Mehl Bihn)....
JP Morgan Chase,Merchant Services - User Experience Design Associate," It’s a unique opportunity to build a modern product suite on a cloud-based, big data platform at an enterprise scale...."
Meteor Development Group,Product Designer," Experience with dashboards for things like healthcare, finance, or devtools would be a big plus. This will include pioneering data visualizations for the..."
"Dialpad, Inc.",Computational Linguist," Proven ability to handle big data. Optimize the quality, latency and cost of data acquired by crowdsourcing data labelling or internal labellers...."
Zipcar,Data Engineer, Data pipelines (e.g. Data processing frameworks (e.g. Contribute to data architecture and technology decisions with expert understanding of data engineering...
Wish,User Acquisition Analyst," Can easily create powerful visualizations that transform complex data into easily-consumable, actionable insights...."
