company,job,summary
Scibids,DATA SCIENTIST," WHAT YOU WILL DO The mission of Scibids is to provide to media buyers fully automated buying strategies for display campaigns, bringing the best performances..."
MFG Labs,Data Analyst," Experience with machine learning. Basic knowledge of popular machine learning algorithms. The candidate will be part of our cross-talent team, working closely..."
Dassault Systèmes,STAGE - Ingénieur - Deep learning appliqué à la saisie d’objets virtuels 3D (H/F)," Connaissances et pratique des techniques de deep learning / machine learning. Informatique / Développement, Simulation, 3D, Machine Learning...."
BearingPoint,HyperCube - Stage en développement pour une solution de datamining / machine learning (H/F), Les consultants de BearingPoint savent que l’environnement économique change en permanence et que la complexité qui en découle nécessite des solutions...
MP DATA,Data Scientist Aéronautique Junior F/H," Profil recherché De profil ingénieur Grande Ecole (Centrale, Mines, Supaero, Supelec, ...), vous avez de bonnes connaissances en Machine Learning (Random Forest..."
Uniware,DATASCIENTIST / Freelance, Développeuse - Développeur cognitif expérimenté-e (agent conversationnel chatbot nlp machine learning). Vous avez à minima une connaissance théorique des...
General Electric,CDI - Responsable Programme Commercial H/F," Strong knowledge of learning techniques, innovative training solutions. GE est le groupe industriel numérique mondial, qui transforme l’industrie grâce à des..."
Criteo,Sr. Network Engineer, This is truly big data and machine learning without the buzzwords. Who we are....
Dir de la Banque des Territoires,Data scientist H/F, De formation supérieure en mathématiques appliquées (bac+5) avec une spécialisation en Machine Learning :....
Brand And Celebrities,Celebrity Manager France (h/f)," Big data, algorithmes de matching, R&amp;D et machine learning sont au cœur du développement de Brand and Celebrities qui ambitionne de devenir le leader mondial en..."
CAPFI,Data Scientist," Modélisation statistique par des techniques de Machine Learning, Deep Learning,... Nous répondons aux enjeux analytiques des Directions Marketing, Digital,..."
UCPA,DÉVELOPPEUR CLOUD," Faire partie de l’aventure innovante du sport connecté (Communautaire, Réseaux sociaux, Marketplace, IoT, Machine Learning). UCPA Siège Paris...."
craft ai,STAGIAIRE DATA SCIENTIST," Culture technique et métier, notamment autour du Machine Learning et de l'Intelligence Artificielle,. WHAT YOU WILL DO...."
NOKIA,Optical research PhD student," (Optionnel) quelques connaissances de base en électronique, machine learning et/ou transmission optique seront les bienvenues...."
Scibids,SOFTWARE ENGINEER," Parallel systems,information retrieval,machine learning, developing large software systems. WHAT YOU WILL DO...."
Doctrine,Data Scientist," A good knowledge of machine learning. Design and build customized, large-scale cloud-based machine learning systems...."
Google,"Software Engineering Intern, PhD 2018"," Contribute to a wide variety of projects utilizing natural language processing, artificial intelligence, data compression, machine learning and search..."
LOKAD,Intern in software development, As an intern in software development at Lokad you will help us to design and implement our Big Data apps. Lokad is seeking young passionate software developers...
AccorHotels,Data Manager H/F," Proposer des options et une réponse la plus adaptée au besoin (reporting, machine learning, segmentation, scoring, analyse textuelle...)...."
Angus.ai,COMPUTER VISION DEVELOPER (PHD)," Familiar with advanced machine learning approaches. Having worked with machine learning libraries (theano, pylearn, lasagne, etc…) is a big plus...."
Splunk,HR Consultant (Employee Relations), You will develop and deliver training modules in conjunction with our Learning and Development team. Join us as we pursue our disruptive new vision to make...
Ubisoft,EMEA Business Analyst H/F, Assurer l’applicabilité opérationnelle des outils de Machine Learning et participer à l’amélioration des modèles....
Pretty Simple,Data Engineer, Exposure to machine learning techniques. Build and put into production machine learning models. We are looking for a skilled Data Engineer to work on our...
General Electric,CDI - Analyste Données (Data Analyst) H/F," GE est le groupe industriel numérique mondial, qui transforme l’industrie grâce à des machines contrôlées par logiciel et des solutions connectées, adaptées et..."
AXA,Research Data Scientist - Internship - (F/H), Many machine learning models are black-boxes:. Interpretability of machine learning models is an important topic to develop the use of machine learning in...
Natixis,Maîtrise d’œuvre junior Back Office Dérivés (H/F), Big Data et Machine Learning. La DSI de Natixis est au cœur des enjeux stratégiques de Natixis pour développer de nouveaux services &amp; usages clients et adapter...
-,Ingénieur(e) de développement en apprentissage machine et intelligence artificielle (H/F)," Javascript , Design patterns , Systèmes d’informations , Laboratory , Programming Voir plus Statistics , Programmation web , Html , Python , Développement d..."
Criteo,"Software Engineer for Advertiser Platforms, Engineering - Software Development", This is truly big data and machine learning without the buzzwords. Our engineers develop industry leading machine learning techniques working on feature...
BLABLACAR,Product Manager," Improve matching and unlock millions of additional rides thanks to machine learning, transform the business model to make it scale in all geographies, implement..."
GoPro,Sensor Fusion Algorithms Engineer (State Estimation)," Interface with hardware and software engineers, integration, computer vision &amp; machine learning teams. State Estimation / Sensor Fusion Algorithms Senior..."
Greenflex,Data Analyst stagiaire (H/F), O Recherche et développement sur les applications de machine learning et de modélisations statistiques spécifiques aux besoins clients....
Nexton Consulting FR,Data Scientist," Machine learning, R, python (pandas, SCIKIT-Learn). Réaliser les développements en machine learning requis ou être capable de les proposer de manière proactive...."
Meritis,Data Scientist (H/F)," Analyser les besoins métier (use case) et proposer des supports de présentations (analyse explo, prediction, machine learning)...."
ITL France,Analyst - Data Science," Develop statistical, machine learning or optimization models independently for low complexity projects and with appropriate guidance for medium &amp; high..."
Engie Digital,ENGIE Digital - Data Scientist (H/F), Vous maîtrisez idéalement des frameworks de Machine Learning sur le cloud (AWS ML ou Azure ML). Vous travaillerez en équipe sur des projets innovants intégrant...
Criteo,Software Engineer for Advertiser Platforms, This is truly big data and machine learning without the buzzwords. Our engineers develop industry leading machine learning techniques working on feature...
Quantmetry,BLOG, ACCUEIL NOTRE OFFRE BLOG R&amp;D CARRIÈRE QUI SOMMES-NOUS ? CONTACT ACCUEIL Thèmes Machine Learning Deep Learning Théorie R&amp;D Intelligence Artificielle...
SWORD,Directeur Conseil Blockchain," IA, machine learning, sécurité IT, authentification forte, signature électronique, web sémantique, etc. Le groupe Sword recherche en France son Directeur..."
Criteo,"Data Scientist, Product Analytics & Data Science", This is truly big data and machine learning without the buzzwords. Who we are....
Groupe Onepoint,Consultant.e Supply Chain 4.0," D’autres évolutions sont en cours avec l’intelligence artificielle, le Machine Learning… qui rentrent aujourd’hui dans les fonctions de la supply chain en..."
IQVIA,Sr Data Scientist, Development of machine learning and data mining technologies. Using machine learning techniques to predict disease outcomes and early diagnoses....
Quantcast,Account Manager," Fueled by live data drawn from more than 100 million web and mobile destinations, Quantcast applies machine learning technology to help marketers, publishers,..."
Groupama,Responsable de projets Intelligence Artificielle H/F," Conduite de projets et études sur l'intelligence artificielle (Chatbot, machine learning, deppe learning, NLP, etc, intégration de solutions)...."
ENGIE BU France BtoC - DGP,"Chargé d’études connaissance Clients (Statistiques, Data Scientist) H/F"," Plateforme hadoop, boost gradient machine, R Shiny, machine learning). ENGIE est un acteur mondial de l’énergie, résolument engagé dans la transition..."
Skillink,Ingénieur·e Etudes Traitement Données - Data / Machine Learning," Participer / mener de nombreuses études sur l’identification de contenus, leur catégorisation par Machine Learning, la détection d’Entités Nommées, les formats..."
Dassault Systèmes,STAGE - Data scientist - sémantique / expression embedding & mapping automatique ...," Data Science / Machine learning. Python, pratique du Machine Learning et du deep learning. Vous serez intégré(e) à une équipe pilote de data scientists,..."
Q-Hedge Technologies,Quantitative Investment Manager F/H," Elastic Search, Python (un peu de C++) et Machine learning (scoring et réseaux bayésiens) dans une optique Global Macro...."
FITLE,DÉVELOPPEUR FULLSTACK, Une expérience avec le machine learning est un plus. WHAT YOU WILL DO....
Criteo,Product Manager Identity, This is truly big data and machine learning without the buzzwords. Who we are....
-,Ingénieur(e) de recherche expérimenté(e) en apprentissage machine et intelligence artificielle (H/F)," Design patterns , Systèmes d’informations , Laboratory , ALGORITHMIE , Programming Voir plus Statistics , Innovation , Python , Ecole ingenieur , Sûreté , C / C..."
Criteo,"Software Development Engineer, Engineering - Software Development", This is truly big data and machine learning without the buzzwords.  Work with engineering leadership to develop long-term roadmaps and architectures to scale...
Brand And Celebrities,Rédacteur Web / Social Media Manager (H/F)," Big data, algorithmes de matching, R&amp;D et machine learning sont au cœur du développement de Brand and Celebrities qui ambitionne de devenir le leader mondial en..."
CAPFI,Data Engineer," Conception, développement et optimisation des algorithmes de Machine Learning, Deep Learning. Vous accompagnerez nos clients sur les phases de POC et/ou d..."
Teamnet France,DEVELOPPEUR EN INTELLIGENCE ARTIFICIELLE (H/F)," Connaissance des principaux algorithmes de Machine Learning. C, C++, R, Big Data, Deep Learning, JAVA, XML. Vous êtes un passionné d’informatique ?..."
Premier Ministre,Stage data-scientist, Il ou elle devra avoir des connaissances à la fois en statistiques et machine learning et des connaissances en programmation (R et/ou Python)....
McKinsey & Company,Strategy Consultant - Digital McKinsey," Previous experience in a technology/ IT strategy related role combined with expertise in areas such as digital strategy/ transformation, IT infrastructure &amp;..."
Total,Data Scientist (H/F)," Les data sciences comprennent les modèles de données, la programmation, les statistiques, le machine learning, l'analyse et la visualisation de données..."
23/08/2018,Data Scientist H/F," Vous maîtrisez R et SAS et les principales méthodes de modélisation statistique et machine learning. Le groupe Fnac Darty, recrute, au sein de la Direction..."
Vizeo Technologies,architecte big data / Freelance," Collaborer avec le métier sur des projets de type alimentation de Data Lake, Data Processing et Machine Learning...."
CAPFI,Data Analyst," De formation Bac +5 en Statistiques, vous maîtrisez les langages Python, R et SAS, vous connaissez les méthodes en Machine Learning et savez où aller rechercher..."
Sowee,Datascientist F/H," Implémenter des modèles optimisés de machine learning, statistiques ou IA. Pour accompagner son développement commercial et avec l’ambition de développer de..."
OCSI,DATA ARCHITECT / Freelance, Une web APIs permettant d’appeler des algorithmes de Machine Learning s’exécutant sur une plateforme hadoop (Hortonworks) et de retourner le résultat....
Criteo,"Site Reliability Engineer - Hadoop, Engineering - Site Reliability", This is truly big data and machine learning without the buzzwords. Who we are....
Criteo,"Site Relability Engineer - NoSQL, Engineering - Site Reliability", This is truly big data and machine learning without the buzzwords. Who we are....
Criteo,Software Development Engineer, This is truly big data and machine learning without the buzzwords.  Work with engineering leadership to develop long-term roadmaps and architectures to scale...
Fidel Technologies,Data Scientist-Spanish Speaking," You have advanced technical skills in Applied Mathematics, preferably in machine learning and/or operations research...."
Fidel Technologies,Data Scientist-German Speaking," You have advanced technical skills in Applied Mathematics, preferably in machine learning and/or operations research...."
Scortex,FPGA DEVELOPER INTERN," Working along our hardware team, you will be in charge of developing IPs that will be included into the next generation of machine learning computing..."
ACTIVUS-SERVICES,Data Scientist F/H," Machine Learning, Hadoop, Neo4J, Cypher, R, Python, PySpark, SAS ou MATLAB. Pour renforcer nos...."
McKinsey & Company,Data Scientist - Advanced Analytics," Programming (focus on Machine Learning):. Undergraduate degree in Maths, Statistics, Physics, or Engineering...."
AXA,Chargé d’études statistiques (F/H)," Bonne connaissance des algorithmes de machine learning (GBM, Random Forest, réseau de neurones, k-NN…). Chargé d’études statistiques(F/H)...."
365Talents,Account Manager," Grâce à nos algorithmes de machine learning et d’analyse du langage naturel, notre plateforme révèle en temps réel les compétences des collaborateurs quelles qu..."
Adelean,ARCHITECTE SOLUTIONS MOTEURS DE RECHERCHE / SEARCH," Elasticsearch, Kibana, Logstash, Beats, X-Pack (Graph, Machine Learning, Security) et et leur écosystème Open Source :. WHAT YOU WILL DO...."
Veolia,Contrat de Professionnalisation - DATA Scientist," Parfaite connaissance des algorithmes de machine learning de type Decision Tree, Random Forest, Boosting, Neural Network...."
Criteo,"Sr. Network Engineer, Engineering - Infrastructure", This is truly big data and machine learning without the buzzwords. Who we are....
BeNext,Data Scientist," Machine Learning, Deep Learning, text mining, NLP... BeNext regroupe une #communauté de spécialistes et de talents passionnés par l’innovation, les technologies..."
Amazon EU SARL (FR),"Data Scientist, EU Amazon Vendor Services"," Apply Statistical and Machine Learning methods to specific business problems and data. THIS ROLE COULD BE BASED IN PARIS, MILAN, MADRID, MUNICH, LONDON OR..."
Planet Expat,Marketing Manager," Founded in 2016, we have been growing fast and are now a team of 12 people that includes experts in Machine Learning, Artificial Intelligence, Data Scientists..."
Schibsted Media Group,"Front End Software Engineer, Serenity", It’s deployed in 6 countries and is utilising the latest machine learning techniques to provide a safer experience for over 12 million customers in the last 6...
Altaide,Data & Machine Learning Engineer / Incubateur Groupe de premier plan (H/F)," Vous serez amené à mettre en place des chaînes bout en bout de traitement de la data, de l’ingestion à l’exposition d’apis dans des environnements cloud et..."
Groupama,Data Engineer H/F," Machine Learning, Deep Learning et Intelligence Artificielle afin de pouvoir travailler en collaboration avec les Data Scientists...."
AXA,Data Scientist (F/H)," Good knowledge and practice of machine learning, including libraries (e.g. The Data Scientist’s main mission is to provide deep technical expertise and to..."
Wavestone,Consultant Secteur public - H/F," Shake 'up, The Factory, CréaDesk, Machine Learning &amp; Data Lab, Research &amp; Knowledge Center. Description du poste...."
Adobe,Front End developer, Exposure to Machine Learning algorithms and how to leverage them in UI related aspects. Seize learning and knowledge sharing opportunities. Front End developer....
Ineat Conseil,Ingénieur d'Affaires H/F," Forte sensibilité aux solutions de Commerce Connecté, de Gestion de l’Information, de Gestion des Data, de Machine Learning, … et au secteur des nouvelles..."
In-Team,Développeur iOS – Application mobile disruptive de covoiturage – 55/65K€," Alors prenez part au projet d’une startup dynamique d’une vingtaine de personnes souhaitant révolutionner les trajets du quotidien grâce au BIG DATA, à l..."
Scortex,SOFTWARE ENGINEER: SYSTEM & NETWORK," Tools for machine learning and data management. The system components include hardware with associated software drivers, messaging, machine learning and user..."
Google,Software Engineering/Site Reliability Engineering Intern 2018," Contribute to a wide variety of projects utilizing natural language processing, artificial intelligence, data compression, machine learning and search..."
Crédit Agricole S.A.,Linguiste Expert en traitement de langage naturel H/F," Maitrise d'open-sources de traitement du Langage Naturel et de Machine Learning,. Société cotée, Crédit Agricole SA est l'organe central de contrôle du Groupe..."
Google,"Ingénieur(e) logiciel, titulaire d'un diplôme universitaire (2018)"," Développer de nouveaux algorithmes et systèmes destinés aux produits utilisés par le public, à l'aide de techniques telles que l'exploration de données, le..."
Meetic Group,Stage - Analyste Sécurité," Travailler à la mise en place d’un machine learning et/ou dataviz, basé sur les logs réseaux et applicatifs. Nous recherchons un analyste sécurité (H/F)...."
ASPERTISE,Ingénieur en Intelligence artificielle F/H, Connaissance des principaux algorithmes de Machine Learning. Profil recherché Diplôme d'ingénieur requis (et/ou Bac+5) avec dernière année de spécialisation en...
Brand And Celebrities,Assistante RH (Stage)," Big data, algorithmes de matching, R&amp;D et machine learning sont au cœur du développement de Brand and Celebrities qui ambitionne de devenir le leader mondial en..."
Avisia,ALTERNANCE - Consultant Data Scientist," Benchmark des nouveaux outils/méthodes de Machine Learning,. L'objectif de nos missions est de faire participer nos consultants à la réalisation et au..."
Planet Expat,Strategic Partnerships Manager," Founded in 2016, we have been growing fast and are now a team of 12 people that includes experts in Machine Learning, Artificial Intelligence, Data Scientists..."
Deloitte,Manager – Financial Crime Analytics (H/F)," Afin de cerner ces enjeux cruciaux et complexes, nos clients attendent également d’être accompagnés dans le déploiement de technologies de pointe (Machine..."
CREDIT DU NORD,Data Scientist – Paris (75)-(H/F)," Créer des modèles de machine learning et de clustering (algorithme de recommandation, look-alike, analyse comportementale et segmentation de clients) ;..."
Avanade,Data Scientist H/F," Excellent understanding of machine learning techniques and algorithms such as (Logistic Regression, Decision Trees, Random Forrest, Support Vector Machines,..."
Système U,Responsable d'études statistiques H/F," Développer des algorithmes de machine learning ou de traitement de données :. Nous recherchons pour notre site de Rungis (94), UN(E) RESPONSABLE D’ÉTUDES..."
Criteo,"Software Engineer for Infrastructure, Engineering - Software Development", This is truly big data and machine learning without the buzzwords. Who we are....
BVA Group,DATA SCIENTIST H/F," Vous maîtrisez les logiciels de traitement/modélisation statistiques et programmation (SAS, R, Python, …) et avez déjà travaillé avec des outils de Machine..."
FNAC DARTY,Data Scientist F/H," Ingénieur(e) de formation, spécialisé(e) en data science et en machine learning, seront attendus de votre part rigueur, aisance relationnelle, un fort esprit d..."
BNP PARIBAS Cardif,"DATA SCIENTIST, H/F"," Classification, régression, bagging, boosting, stacking, text mining &amp; NLP, deep learning (CNN,RNN,GAN), approches supervisées, semi ou non supervisées, batch..."
IQVIA,"Data Production Analyst, RWAS Technology"," In our quest to harness the value of Real World Evidence (RWE), we are at the centre of IQVIA’s pursuit of machine learning and cutting-edge statistical methods..."
SAP,Internship - M/F," Support Machine Learning Campaign creation. As an ideal candidate (f/m), you already have understanding with latest machine learning technology, and curious to..."
ENGIE Digital,ENGIE Digital - Data Engineer (H/F), Vous rejoindrez le centre d’expertise Data Analytics et Machine Learning dont le rôle est de développer les projets à forte valeur ajoutée autour la Data....
Criteo,Site Relability Engineer - NoSQL, This is truly big data and machine learning without the buzzwords. Who we are....
Wavestone,Consultant People & change H/F," Shake 'up, The Factory, CréaDesk, Machine Learning &amp; Data Lab, Research &amp; Knowledge Center. Type de contrat :...."
Planet Expat,Full Stack Engineer," Founded in 2016, we have been growing fast and are now a team of 12 people that includes experts in Machine Learning, Artificial Intelligence, Data Scientists..."
Sia Partners,Consultant(e) Data Science," Machine learning et statistiques :. Pour accompagner son développement, Sia Partners recrute des consultants data scientist...."
Wavestone,Consultant Industrie H/F," Shake 'up, The Factory, CréaDesk, Machine Learning &amp; Data Lab, Research &amp; Knowledge Center. Description du poste...."
Exakis,Manager en architecture (H/F)," Architecture Big Data, Machine Learning, IA, Chatbot. La practice Architecture est au cœur de l’engagement de Magellan Partners envers ses clients...."
CS Communication & Systèmes,Ingénieur Data Scientist Junior H/F," Data visualisation, data wrangling, statistiques, Machine Learning, …; Ingénieur de formation ou équivalent universitaire (BAC+5), vous bénéficiez de..."
Saint-Gobain,Ingénieur Data Scientist (H/F)," Bonne connaissance des méthodes de Machine Learning ; Nous recherchons pour la société Saint-Gobain Glass France, un ingénieur data scientist afin de réaliser..."
La banque postale,Data Quality Manager H/F CDI," Par ailleurs, la digitalisation des processus bancaires, le développement de l’Open Data et l’usage des nouvelles technologies (Big Data, Machine Learning, IoT…..."
FNAC DARTY,Data Scientist H/F, Vous maîtrisez R et SAS et les principales méthodes de modélisation statistique et machine learning. MARKETING - MARKETING DIGITAL....
Dynacentrix,Product Manager H/F - DATA SCIENTIST," Les domaines d’intervention regroupent l’analytique, le machine learning, les problématiques de recherches opérationnels, et le deep learning...."
1000mercis,Chef de Projets Big Data / RTB," Vous faites preuve d'un intérêt prononcé pour le marketing et la publicité sur Internet, le marketing relationnel et les techniques de Machine Learning..."
Institut Pasteur,Expert en Classification de l'Information H/F," Vous êtes à l'aise avec les concepts techniques associés (machine learning, hadoop, spark, etc.). Informatique - Ingénieur technique confirmé (Informatique)...."
Urban Linker,DEVELOPPEUR FULLSTACK REACT / PYTHON | MACHINE LEARNING | PARIS CENTRE | (H/F)," En utilisant beaucoup d'algorithmie, de machine learning, et de statistiques comportementales, l'entreprise s'est aujourd'hui imposée comme un élément..."
Triskell Consulting,Ingénieur Développement et Support – Monitoring Réseau (F/H), Vous aurez la possibilité de monter en compétence sur les technologies liées au BigData et au Machine Learning....
Criteo,"Product Manager Identity, Product", This is truly big data and machine learning without the buzzwords. Who we are....
ANALYSE INFORMATIQUE DE DONNEES,Data Engineer F/H," Industrialiser des pipelines d’analyse et de machine learning. Distribution Hortonworks, Cloudera ou MapR, outils de data viz, librairies de Machine Learning,..."
Sept Lieues SAS,Data Engineer," Deep learning, speech recognition, rust, scala. Startup basée au centre de Paris, développant un produit autour de l'intelligence artificielle.Vous rejoindrez l..."
AXA,Data Scientist - Stage - (F/H)," Expérience en data mining, statistiques et machine learning. Soit en allouant des ressources pour délivrer rapidement des projets de traitement de la donnée..."
Aviva,Chargé d'études propension à l'achat / Alternance F/H, Vos connaissances techniques en statistiques ou machine learning vous permettront de mener à bien votre mission....
Openfield,Développeur C# (H/F)," Veille sur les nouvelles technologies (Cloud, Bigdata, IOT, Machine learning…). Rattaché au Manager de l’équipe « Data Management Plateform » du Pôle Technique,..."
InnoValeur,DEVELOPPEUR FULL-STACK, Interagir avec nos équipes de Data Scientists et experts en Machine Learning et Intelligence Artificielle pour prendre les meilleures options....
EY,Consultant Smart Robotics secteur financier H/F," Text Mining, Machine Learning,. EY rassemble aujourd’hui 231 000 associés et collaborateurs à travers le monde dans plus de 150 pays...."
ADOMIK,Publisher Solution Manager F/H," Chez Adomik, nous sommes passionnés par nos clients et nous recherchons donc un Sales Manager de tout premier plan, prêt à rejoindre notre équipe en..."
Exakis,Manager en organisation – Data Science (H/F)," Data Science (Analytique, Machine Learning, Big-Data…), APIs, Blockchain, Open-Data et Data-Driven Company...."
Criteo,"Internship - Product Specialist Data Analyst, Product", This is truly big data and machine learning without the buzzwords. Who we are....
TEAMNET,Développeur.euse en Intelligence Artificielle F/H," Connaissance des principaux algorithmes de Machine Learning. C, C++, R, Big Data, Deep Learning, JAVA, XML...."
Viveris,passionné(e)s de Data ! Pour 10 postes de Data scientists H/F," Choisir et mettre en place des algorithmes de machine learning. Machine Learning, Big Data, Business Intelligence, intelligence artificielle, IoT, objets..."
Criteo,Site Reliability Engineer - Hadoop, This is truly big data and machine learning without the buzzwords. Who we are....
Investment Technology Group (ITG),React Developer," Opportunities to work with a wide spectrum of technologies, such as functional languages, low latency programming, machine learning, and cloud computing...."
AXA,Data Solutions Analyst," Connaissance avancée théorique et pratique des algos de machine learning. Dans le cadre du plan de transformation de l’équipe Data Management , le domaine de..."
Merck KGaA,Ingénieur Junior Data Science (H/F)," Logiciels de statistiques, data science et machine learning. Vous exploitez ces données avec des algorithmes de Machine Learning afin d’aider à la décision et..."
Criteo,"Data Scientist, Product Analytics & Data Science, Product", This is truly big data and machine learning without the buzzwords. Who we are....
STMicroelectronics,AI Appli Dev Sr Staff Eng, We are looking for an experienced Application Engineer specialized in Artificial Intelligence / Machine Learning for our site of Paris....
BEEZEN,DATA SCIENTIST, Tester les hypothèses de manière itérative et converger vers une solution Tirer profit des algorithmes Machine Learning pour vous aider dans vos investigations...
Dassault Systèmes,STAGE - Ingénieur Recherche - Deep Learning for 3D Modeling (H/F), Bonnes connaissances en Mathématiques et Apprentissage statistique (Machine/Deep Learning). Ce stage consistera à répondre à cette problématique en explorant...
KPLER,Front-end Developer Internship, Designing our API interfacesAbout our team and architecture Our team is made of 25 engineers in fond of data who are experts in machine learning and data...
Dunforce,Développeur full stack (symfony)," Des notions de machine learning et big data serait également appréciées. Nous recherchons un développeur back end, avec une expérience confirmé en Symfony...."
Thales Group,Stagiaire en Intelligence Artificielle (H/F)," Vous avez des connaissance en techniques d’intelligence artificielle (neural network, machine learning, deep learning)?..."
Criteo,"Full-Stack Developer, Engineering - Software Development"," This is truly big data and machine learning without the buzzwords. We're an industry leader in machine learning and deep learning, working on feature extraction..."
JOHN PAUL,Data Manager H/F," Proposer des options et une réponse la plus adaptée au besoin (reporting, machine learning, segmentation, scoring, analyse textuelle…)...."
Meritis Finance,Data Scientist (H/F)," Analyser les besoins métier (use case) et proposer des supports de présentations (analyse explo, prediction, machine learning)...."
Openfield,Data Engineer (H/F)," Implémentation de modèles de machine learning, respectant nos contraintes de volumétrie et de latence. De formation supérieure en informatique, le développeur..."
Generali France,Data scientist IARD H/F," De formation supérieure spécialisée en Data science / Big Data, vous justifiez idéalement d'une expérience au sein d'une équipe actuarielle vous ayant permis d..."
Criteo,Full-Stack Developer," This is truly big data and machine learning without the buzzwords. We're an industry leader in machine learning and deep learning, working on feature extraction..."
IPSEN,Artificial Intelligence Project Leader H/F, Job Description: The best and the brightest can always choose their mission. Are you ready to act for patient care through a data-driven approach? We want...
TINYCLUES,Full-stack & Dataviz Software Engineer," You will play with some of the sexiest piece of technologies available (react, d3, play/scala, machine learning...), and help going even one step further...."
Criteo,"Sr. Software Engineer (Python), Engineering - Software Development", This is truly big data and machine learning without the buzzwords. Who we are....
Criteo,Product Manager - Engine for New Products, This is truly big data and machine learning without the buzzwords. The Engine is the set of machine learning algorithms and underlying data that enable us to...
Veolia,Data Scientist H/F," -Parfaite connaissance des algorithmes de machine learning de type Decision Tree, Random Forrest,. Objectifs du Poste...."
Wavestone,Analyst / Consultant IT H/F, Proposer des solutions digitales innovantes en s'appropriant rapidement de nouveaux thèmes et construire des maquettes et des modèles intelligents pour tester...
Edge-Factory,Développeur Front-End ReactJS,"  Culture générale de l’entreprise, appétence pour le web, le machine learning, et même, pourquoi pas, le conseil en stratégie...."
Showroomprive.com,DATA SCIENTIST - H/F," Modélisation, prototypage et validation des algorithmes de Machine Learning / Deep Learning. Solides connaissances des algorithmes de Machine Learning...."
Sidetrade,HR/Recruiting Intern, Market Leader in AI &amp; Machine Learning. 6 months internship....
Criteo,Software Engineer for Infrastructure, This is truly big data and machine learning without the buzzwords. Who we are....
C3 IoT,Alliance Director - Microsoft Azure," Cloud computing, big data, and AI/machine learning concepts. C3 IoT meets an urgent and fast-growing demand for enterprise scale Big Data, AI, and IoT..."
Exakis,Consultant en organisation – Data Science (H/F)," Data Science (Analytique, Machine Learning, Big-Data…), APIs, Blockchain, Open-Data et Data-Driven Company...."
Wake It Up,Intégrateur front ++ javascript & analytics," Basé principalement sur les problématiques de Data, IA et Machine Learning, le logiciel est utilisé par des sociétés Web E-commerce telles que :...."
Dentsu Aegis,DATA Scientist (H/F), Machine learning &amp; Big Data :. Vous maîtrisez les techniques statistiques de machine learning et vous maîtrisez les approches dataminning liées au big data....
Expertime,Architecte Solution (H/F) - mission (91)," Expertime spécialiste du Cloud Microsoft accompagne ses clients sur des projets Open Digital, Azure, Office 365, Data et Machine Learning...."
Matcha,STAGE SOFTWARE ENGINEER : VENEZ ENCHANTER L’EXPÉRIENCE VIN AVEC NOUS !," WHAT YOU WILL DO Votre mission Votre mission sera d’améliorer nos technologies de sommelier, en particulier sur notre stack back-end. En Python / Mongodb,..."
Deloitte,Consultant junior Gestion des Risques de Crédit (H/F), Intégration de nouvelles générations d’outils d’analyse de données de type BI ou Machine Learning pour optimiser les modalités de réalisation des travaux de...
Criteo,"Product Manager, Advertising Platform", This is truly big data and machine learning without the buzzwords. Who we are....
Micropole,EXPERTS DATAMINING / DATASCIENCE H/F," Pour vous, la data science ne se résume pas à appliquer des algorithmes de machine learning à l’aveuglette et des milliers de modèles sur une table toute..."
yele,"Consultant Data Scientist, secteur énergie H/F"," Vous maitrisez les principaux logiciels statistiques, les langages SQL et programmation R, les méthodes de machine learning...."
BearingPoint,HyperCube - Data Scientist (H/F)," Les technologies de machine learning. Supervisé, non-supervisé, textmining, social web mining, etc… Vos connaissances dans les méthodologies deep learning et..."
Criteo,Sr. Software Engineer (Python), This is truly big data and machine learning without the buzzwords. Who we are....
Criteo,"Product Manager - Engine for New Products, Product", This is truly big data and machine learning without the buzzwords. The Engine is the set of machine learning algorithms and underlying data that enable us to...
Ercom,STAGE – Expérimentation d’une plateforme de sécurisation des flux en mode SaaS," Connaissance des algorithmes de Machine Learning. Internet des objets (IoT), Intelligence Artificielle (IA) et Machine Learning (ML), Analyse et sécurisation de..."
AXA,Chargé d’études actuarielles F/H," Précision de l’outil de géocodage), de proposer en concertation avec son tuteur des axes d'amélioration et de les mettre en œuvre en utilisant des jeux de..."
Google,"Quantitative Analyst/Statistician, Data Science", Experience with Machine Learning on large datasets. Participate in research in statistical methodology and Machine Learning applications....
Business & Décision,Consultant(e) Datascience H/F," Niveau Bac+5 en Informatique Décisionnelle, Statistiques, machine learning, Data Science, Data Mining, Master 2 en Statistiques, machine learning, Data Science..."
managementsolutions,DATA SCIENCE CONSULTANT PARIS, Machine learning and statistical modelling skills:. Predictive modelling with machine learning technics and data science....
Keyrus,Data Engineer H/F (Paris), Vous avez déjà programmé en Scala ou travaillé sur des algorithmes de Machine learning. Vous êtes adeptes du Big Data et souhaitez participer à la croissance d...
Bel Group,Data Scientist (H/F), Préparerez et analysez les données via des méthodes statistiques / machine learning afin de répondre à des problématiques industrielles et de recherche....
Manomano,Head of Design and UX," Les architectures Lambda te parlent, tu vois dans le Machine Learning une formidable opportunité d’innovation, bref tu as soif de data !..."
