company,job,summary
CHEP,Technical Systems Engineer Southern Europe," Innovation management and new technologies knowledge (machine learning and IA). Experienced in design of industrial electrical wiring, process piping, and..."
Upplication,Developer intern," In Upplication we’re a team that has an unquenchable thirst for learning, and thankfully we have unlimited information...."
Eventbrite,Front End Engineer," Our technology spans across web, mobile, API, big data, machine learning, search, physical point of sale, and scanning systems...."
Payvision,Full Stack Software Engineer, Learning and improving is part of the journey. Enjoy a coke with a colleague or a game on our arcade machine....
TrustYou,Full Stack Engineer (Python/React)," Our employees are experts in big data, machine learning, natural language processing, interactive JavaScript applications and web technologies...."
Accenture,Experts in Artificial Intelligence (AI) Solutions," Machine/Deep Learning – machine learning algorithms and platforms, neural networks…. Inference engines or expert systems), while learning from the experience..."
IAB Spain,Senior Full Stack Developer, Learning quickly and being self-reliant. Sonata’s technology platform supports a real-time bidding system that handles over 10 billion events every day (vs ~ 3...
The Boston Consulting Group,Senior Analyst - Data Engineer," Undergraduate degree related to data engineering, machine learning, computer science, applied mathematics, data science or IT is required, advanced degree is..."
Eventbrite,Senior Front End Engineer," Our technology spans across web, mobile, API, big data, machine learning, search, physical point of sale, and scanning systems...."
Aspire Data Recruitment,Decision Science Analyst," For example, Machine Learning and AI. Decision Science Analyst...."
Spring Professional,Consultor SAS, Desarrollo de soluciones Big Data que permitan la escalabilidad de los experimentos realizados con reglas de negocio y técnicas de Machine Learning....
Spring Professional,Artificial Intelligence Department, With Machine Learning/ Data Mining/ Natural. Experience working with Deep learning NLU solutions. From Adecco Group we are helping to build the Artificial...
Catenon,Consultor Funcional BI Big Data," Entendimiento de uso y valor de las soluciones y herramientas tanto de Business Intelligence como de Big Data (data processing, machine learning, data analysis,..."
Cobser Consulting,Desarrollador / Consultor Big Data," Nociones de machine learning. Para uno de nuestros clientes del sector seguros, en un proyecto de continuidad, estamos buscando un Consultor y un Programador..."
GMV,Ingeniero de Datos con experiencia en Python, Statistics and machine learning. Actualmente estamos ampliando nuestro equipo para integrarte en un proyecto en un importante cliente del sector seguros....
CD Sales Recruitment,Pre-Sales Engineer / Solution Consultant," BPM / RPA / AI / Machine learning *. Being one of the out-and-out leaders within the Robotic Process Automation space, they are also combining AI / Machine..."
Catenon,Jefe de Proyecto eGlobal Supply Chain," Uso de herramientas que hacen uso modelos estadísticos así como de la aplicación de machine learning, demand sensing, ......."
The Boston Consulting Group,"Lead Analyst, Data Engineering - GAMMA"," Undergraduate degree related to data engineering, machine learning, computer science, applied mathematics, data science or IT is required;..."
Talent Search People,Analista de Datos," Machine learning, Datamining. Nuestro cliente, es una importante compañía de seguros que opera principalmente en España y cuyo modelo de negocio está centrado..."
Accenture,ANDROID or IOS Technology Architecture Expert (Madrid & Barcelona)," Learning takes place both on the job and through formal training conducted online, in the classroom, or in collaboration with teammates...."
Ecix Group,Analista programador, Se valoran muy positivamente conocimientos de Machine Learning y Big Data. 2 Años de experiencia en ingeniería de software....
General Electric,Systems & Instrumentation Engineer," Take responsibility in your own and the teams learning. Supervise mechanical and electrical sub-trades, and machine disassembly/reassembly...."
Amazon.com,Graduate Software Development Engineer," Potential applications include machine learning systems for a wide variety of applications such as catalog enrichment, forecasting, and deep learning;..."
Machiina Interacción,Back-End Developer," Debes apasionarte con la tecnología, ser autosuficiente, crítico con tu trabajo y estar siempre dispuesto a aprender nuevas cosas. Lo más importante es que..."
Open sistemas,DevOps Developer," Experience using Statistical and Machine Learning algorithms on real data. Experience on Machine Learning tools over Google Cloud Platform, AWS and Microsoft..."
Eventbrite,Senior Software Engineer - Python/Django," Our technology spans across web, mobile, API, big data, machine learning, search, physical point of sale, and scanning systems...."
Accenture,Google Cloud Platform Architect (Madrid)," Multispeed Architecture, Big Data, Analytics, Cloud app solutions, Machine Learning and Deep Learning. Preferably experience or Knowledge about Google Cloud..."
GT Linkers,MICROSERVICES ARCHITECT(m/f)," Their data-centric solutions (combining advanced data analytics with prediction, machine learning, algorithms…security, fraud, real-time analysis of data…) are..."
Talent Search People,Consultor Cloud y Soluciones Digitales," Big data, machine learning, IA, O IAT. Se trata de una consultora que apoya a las organizaciones en el diseño y la ejecución de su estrategia digital...."
Cobser Consulting,Analista Programador Spark Scala," Nociones de machine learning. Para uno de nuestros clientes del sector seguros, en un proyecto de continuidad, estamos buscando un Analista y Desarrollador con..."
Accenture,Digital Manager Analytics/Big Data in Telecom Industry (Madrid)," Experience in Machine Learning &amp; Deep Learning. Learning takes place both on the job and through formal training conducted online, in the classroom, or in..."
AlienVault®,Senior Software Engineer, Senior Software Engineer AlienVault | Granada We are seeking a Senior Software Engineer for our USM Anywhere Platform Team. The ideal candidate will become...
Amazon.com,Software Development Engineer," Do you have a curious mind that applies concepts like machine learning, pattern matching and mathematical modelling to solve complex online business scenarios?..."
The Cocktail,Data Engineer, Conocimientos sobre machine learning. The Cocktail es una consultora digital cuya misión es orquestar y acelerar el crecimiento de nuestros clientes....
Sourced,Software Engineer - Machine Learning Team, Machine Learning (C++ and Python):. Performs R&amp;D for Machine Learning on Source Code. A library to build and apply Machine Learning models on top of Universal...
GFT Technologies,Big Data Engineer," Courses and certifications in Big Data and/or Machine Learning are welcome. Develop, implement and evaluate Big Data analytics proof of concept algorithms with..."
PredictX,Senior Java Engineer - Big Data, Experience or understanding in R and machine learning. Lead in the development of the new platform and products for the Business Analysts with emphasis on Data...
Accenture,Artificial Intelligence- Advanced Analytics Senior Manager - Madrid," Solid experience in AI &amp; Machine Learning in some of the following areas as Deep Learning Computer Vision, NLP, VA/Bot solutions, Mixed Reality, … with Open..."
Tribal World Wide,Buscamos Data Technical Lead / Data Engineer (Madrid), Conocimientos sobre machine learning. En las oficinas de Tribal Madrid buscamos a una persona que se incorpore al Equipo de Analítica como Data Technical Lead /...
Sourced,Software Engineer - Language Analysis Team, Machine Learning (C++ and Python):. Performs R&amp;D for Machine Learning on Source Code. A library to build and apply Machine Learning models on top of Universal...
Sourced,Software Engineer - Data Retrieval Team, Machine Learning (C++ and Python):. Performs R&amp;D for Machine Learning on Source Code. A library to build and apply Machine Learning models on top of Universal...
Sourced,Software Engineer - Infrastructure Team, Machine Learning (C++ and Python):. Performs R&amp;D for Machine Learning on Source Code. A library to build and apply Machine Learning models on top of Universal...
HUB Talent,IOS Developer," Utilizamos M2M, Machine Learning, Cloud Computing, Big Data, arquitecturas MVC y orientadas a dominios para ofrecer a nuestros clientes servicios relacionados..."
Spring Professional,BIG DATA ENGINEER, ¿ERES BIG DATA ENGINEER? ¿QUIERES TRABAJAR EN PROYECTOS DE SMART CITIES? ¿QUIERES FLEXIBILIDAD HORARIA Y TELETRABAJO? Buscamos Big Data Engineer para uno de...
GT Linkers,MICROSERVICES DEVELOPER(m/f)," Their data-centric solutions (combining advanced data analytics with prediction, machine learning, algorithms…security, fraud, real-time analysis of data…) are..."
Raona Enginyers,Programador .net / Responsable Equipo," Si te gusta aprender, el ""clean-code"", los patrones y mejores prácticas a la hora de escribir código o ""palabros"" como SOLID, repositorio, Azure o machine..."
Sourced,Senior Software Engineer - Applications Team, Machine Learning (C++ and Python):. Performs R&amp;D for Machine Learning on Source Code. A library to build and apply Machine Learning models on top of Universal...
CARTO,Data Scientist, You have a solid knowledge of statistics and machine learning methods. You have experience implementing machine learning and statistical models in a production...
PredictX,"Backend Engineer - Java, Big Data - Madrid"," Experience or understanding in R and machine learning. So, for example, if you are a strong engineer but also have skills in Machine Learning, we will..."
DataRobot,Customer Facing Data Scientist, Experience with machine learning techniques. Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science...
Arfima,Assistant Junior Algorithmic Trader, Familiarity with signal processing and machine learning is a plus. We offer internships leading to a permanent position....
Clarity.ai,Internship – Research," Our TECHNOLOGY is based on disruptive use of big data and machine learning algorithms and a proprietary and innovative social impact methodology , developed by..."
Smile and Learn,Data sciencist, Machine Learning and data analysis:. Minimum of two years’ experience in the field of Machine Learning and data analysis....
Lola Market,BI Developer/Data Analyst," Definir e implementar una estrategia de ingeniería de datos, basada en Machine Learning, Data Mining y modelos estadísticos para crear nuevas soluciones de..."
CBRE,Científico de datos junior Dpto. Research," Conocimiento de estadística, machine learning, data mining y visualización de datos. Capacidad de definir e implementar técnicas de inferencia estadística y..."
Geoblink,Software Engineer," You have completed a few online courses about the basics of Machine Learning or NLP. You are a humble, curious person that loves learning and learns quickly...."
TAPTAP Networks,"Backend Data Engineer (Madrid, Spain)", Experience with information retrieval and machine learning. Learning quickly and being self-reliant. Sonata’s technology platform supports a real-time bidding...
Taiger,Junior Project Manager," Documents, reports, emails, survey forms, voice calls etc. Traditional machine learning approaches alone cannot solve for unstructured information...."
Hays Response,Data Scientist Junior," Data Scientist Tu nueva empresa Empresa líder en carsharing ubicada en Madrid Tu nuevo puesto Programación y tecnología, como bases de datos, conocimientos..."
Turing Talent,Ingeniero de Software," Nuestras empresas asociadas están en diversos sectores, que incluyen robótica, machine learning, ecommerce (comercio electrónico), salud y otros...."
MPower Ventures,Junior Frontend Developer," The ideal candidate would also bring a keen interest or first experience in machine learning, IoT or blockchain...."
Taiger,Software Engineer," Documents, reports, emails, survey forms, voice calls etc. Traditional machine learning approaches alone cannot solve for unstructured information...."
ITBC,Desarrollador Python (Data and analytics)," Experiencia práctica en Machine Learning, Deep Learning, series temporales y minería de datos. Buscamos incorporar en el equipo de Data and Analytics perfiles..."
