company,job,summary
Weave,Manager Data, Start-up | Big data | data | Big Data RH | Data Science | datalab | datascience | bigdata | Startup. Vous êtes passionné(e) de data ?...
Ineo Systrans,ALTERNANT DATA ANALYST (H/F)," Alternant Data Analyst (H/F). Dans le cadre de vos missions, vos connaissances en big data, vous permettrons de réaliser un « entrepôt » de données à partir de..."
ACENSI SAS,data scientist F/H," Transformation numérique, Digital, Big Data, Mobilité, Cloud, Sécurité… n’auront plus de secret pour vous. Profil recherché De formation Bac +5, vous justifiez..."
CGI,Consultant décisionnel junior – Domaine Business Intelligence et Big Data H/F," Socle Big Data :. CGI développe son expertise dans les domaines du Big data, de la Business Intelligence et du Master Data Management, dédié aux problématiques..."
Veolia,Contrat de Professionnalisation - DATA Scientist, Ingénieur Système / Réseau / Telecom / Data. D'extraction et d'analyse d'information obtenues à partir de gisements de données (Big Data)....
Talan,Ingénieur débutant GMAO Maintenance Industrielle (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
AXA,Data Engineer (H/F)," De développer les projets Big Data demandés par le métier, et notamment :. De travailler à la création du socle technique Big Data (librairies de fonctions,..."
managementsolutions,DATA SCIENCE CONSULTANT PARIS, Statistical data processing (data mining ). Predictive modeling using machine learning and data science techniques....
OCTO Technology,Consultant Data Geek (H/F), Vous participez à la conception d’architecture BIG DATA. Vous développez et améliorez de manière continue de nouveaux modèles prédictifs alliant Big Data et...
Exakis,Manager en organisation – Data Science (H/F)," Vous maitrisez le domaine de la Data Science :. La Data chez Magellan Consulting, très vite le cabinet a pris la mesure du « phénomène Data » avec la création d..."
Umanis,CONSULTANT BIG DATA CONFIRME H/F PARIS (75)," Dans le cadre du développement de Pôle Conseil et en particulier de la PracticeBig Data, nous recherchons des Consultant(e)s expérimentés en Big Data...."
Thales,Apprenti ingénieur BI-Big Data," La User’s Data Factory, qui permet :. Vous voulez développer vos compétences autour des différentes technologies BI (de Business Object à Power BI, en passant..."
ASTEK,Ingénieur BI/Big Data F/H, BI / BIG DATA. Création et optimisation des BDD Big Data. Réaliser la veille technique sur les technologies BIG Data....
ANALYSE INFORMATIQUE DE DONNEES,Data Manager F/H," Datamining, CRM et Big data. A.I.D recherche aujourd'hui des Data Manager ayant une appétence pour la Data et le CRM...."
AXA,Software engineer / Data développeur F/H," '- De développer les projets Big Data demandés par le métier, et notamment :. De travailler à la création du socle technique Big Data (librairies de fonctions,..."
Atos,Architecte Big Data H/F, Nous souhaitons donc renforcer notre équipe Big Data &amp; Analytics d’un Architecte Big Data confirmé et aguerri dans les architectures complexes de type Cloud....
Doctolib,Data Engineer," Mettre en œuvre la nouvelle stratégie BI / « big data ». Intérêt pour les technologies de type « Big data » (Hadoop, Elasticsearch, Spark, nosql…)...."
Informatica,Big Data & Data Governance Sales Specialist, Good grasp of Data Governance and Big Data insights. Proven track report in developing and selling Data Governance and Big Data solutions to line of business...
AXA,MARKETING DATA ANALYST H/F, Une connaissance de l’écosystème Big Data Hadoop et de Spark est un vrai plus. Le/La Marketing Data Analyst interagit avec des interlocuteurs variés au sein des...
ANALYSE INFORMATIQUE DE DONNEES,Développeur JAVA Big DATA F/H," Datamining, CRM et Big data. A.I.D recherche aujourd'hui des développeurs JAVA Big Data . Angular js/D3/ Data visualisation...."
METRO,ALTERNANCE Concepteur et Développeur Big Data et Analytics F/H," La mise en Place des plateformes Big Data en tenant compte de tous les enjeux du contexte client (open-data, vision 360 ° du client, Digital, Data Science)...."
Fidel Technologies,Data Scientist-Spanish Speaking," Understand insurance data and fraud mechanisms. On the job you will be asked to code in C# so programming experience is a big advantage, but not essential if..."
Fidel Technologies,Data Scientist-German Speaking," Understand insurance data and fraud mechanisms. On the job you will be asked to code in C# so programming experience is a big advantage, but not essential if..."
Micropole,Consultant confirmé Data Scientist – H/F," Au sein d’une équipe jeune, motivée et solidaire encadrée par des experts en Data Science, nos Data Scientists travaillent sur des projets innovants allant de..."
ANALYSE INFORMATIQUE DE DONNEES,Manager big data analytics F/H," Datamining, CRM et Big data. Accompagner le développement de l'activité de conseil en ""architecture Big data et Big data analytics"":...."
Thales Group,Service Architect - Data Scientist," Vous êtes un expert des architectures Big Data. ARCHITECTE SERVICES – DATA SCIENTIST - H/F. De Formation Ingénieur Généraliste ou Spécialité Telecom, vous avez..."
Denodo Technologies,Data Engineer - SQL / Big Data / Java," Basic experience in Big Data, NoSQL, and InMemory environments is welcome. As a Data Engineer - SQL / Big Data you will successfully employ a combination of..."
Equancy,Big Data & Data Science Delivery Manager H/F, La définition de la stratégie Big Data et Datascience. Le conseil sur les infrastructures big data à déployer et les technologies associées....
Criteo,"Internship - Data Analyst (Capacity Planning), Analytics"," Join us and be part of something big. 1/ Creating and strengthening infrastructure-specific tables &amp; data models (SQL, Hive)...."
ENGIE IT,Data Driven Company Facititator (M/F), Group Chief Data Officer. Enterprise data and analytics service providers — The Data driven Company Facilitator will develop and maintain relationships with key...
Direction générale des entreprises (DGE),"Rapporteur, spécialiste de l'éthique des données (Data Ethicist) - CNN - DGE"," Compétences en statistiques, programmation et data science :. Compte tenu de la nature du poste, il est souhaitable que la personne retenue dispose de solides..."
BNP Paribas,AFTERWORK RECRUTEMENT «#DATA #DEV #CYBERSÉCURITÉ» LE JEUDI 27 SEPTEMBRE 2018," 2 ans minimum en Data Science, Big Data, Machine Learning. Bac +5 en informatique en école d’ingénieur, école de commerce ou équivalent universitaire avec une..."
ASTRAKHAN,Consultant Data & Digital Integration," Big Data, Gouvernance des données, Analyse des données, Data Vizualisation…. Vous avez un savoir-faire sur une ou plusieurs des thématiques des données et vous..."
Zenika,Data Architecte F/H, Concevoir des architectures et infrastructures Big Data. Encadrer les data ingénieurs et data scientists dans leur implémentation....
Thales Group,[Stage] – Performance Analysis -Big Data (H/F), Installation d’une base Big Data (Elastic search). La Service Produit recherche un/une stagiaire afin de travailler sur l’analyse des Performances Big Data (H/F...
CFA INSTA,ADMINISTRATEUR BIG DATA (H/F)," Bac+3 validé, orienté Big Data et vous parlez anglais couramment. En tant que ""Administrateur Big Data"" vous aurez la charge dans une équipe d'environ 15..."
Groupe Andit,Ingénieur Architecte Big Data," Participation aux expérimentations Big Data. Ingénieur Architecte Big Data, Paris - France. Configuration et administration de plateforme Big Data...."
Smart,Data Architect - H/F," Their mission is to transform Big Data into Smart Data. As part of a broader organizational realignment, we are currently looking for a highly motivated Senior..."
Crédit Agricole S.A.,Ingénieur Data H/F," Outils Big Data :. Modélisation et manipulation de données, en Big Data. Coordonner les différents interlocuteurs (métiers, data scientists, Data Analysts .)...."
Groupe ADP,Stage - Ingénieur Data Sciences H/F, L'objectif du stage est d'effectuer en premier lieu un état de l'art concernant d'une part les techniques et outils récents pour l'analyse de données (de type...
Amontech,Ingénieur d’études et Développement JAVA / BIG DATA / HADOOP /SQL," Descriptifs d’opérations et Market Datas. Pour un client grand compte en finance, nous recherchons un Ingénieur d’études et Développement JAVA / BIG DATA /..."
Bouygues Telecom,Data Owner," Vous serez ainsi amené à échanger avec les différentes équipes maitrise d'œuvre de la direction IT Réseau (BIG DATA, Architecture, BI, Référentiels, …) afin de..."
Invivoo,Intégrateur DevOps BIG DATA H/F," Contribuer au pilotage et à la gouvernance de la plate-forme commune Big Data. Issu(e) d’une école d’ingénieur, vous justifiez d’une expérience de 2 ans minimum..."
Informatique CDC,Architecte BIG DATA - Ref : 17PC502," Apporter une expertise TALEND for Big Data. Idéalement, vous possédez une expérience confirmée d'architecte BIG DATA sur la plateforme Hadoop d'horton Work ou à..."
IQVIA,"Data Production Analyst, RWAS Technology"," Data Production Analyst. As a Data Production Analyst in the Real Data Factory, you must thrive on problem-solving and analysing of potential and real-time..."
CAPFI,Développement Big Data Stage H/F," Le but du stage est de développer un outil permettant d’attribuer de la valeur aux nombreuses données, financières et techniques, disponibles dans TRAFIC ..."
Exakis,Consultant en organisation – Data Science (H/F)," La Data chez Magellan Consulting, très vite le cabinet a pris la mesure du « phénomène Data » avec la création d’une practice dédiée regroupant les activités..."
Ubisoft,Backend Developer Python - Data (H/F), Travailler avec les Data Scientist et les Data Engineer pour assurer un support sur les pipelines data ;...
McKinsey & Company,Data Engineer - Digital McKinsey, Extensive experience working with Big Data tools and building data solutions for advanced analytics. You'll be a go-to expert for tackling data related contexts...
Canal Plus,Data Analyst H/F," Bac+4-5 en statistiques/datamining/data science/big data (type ENSAE, ENSAI, Grandes Ecoles d'Ingénieur, M2 en Data Science)...."
Azeo Talents & Technology,Consultant Data Analytics (H/F)," Une connaissance de Hadoop et des technologies Big Data. Vous connaissez Hadoop, Hive, Pig, et les technologies Big Data...."
ACENSI SAS,Architecte Big data F/H," Hadoop, bases de données NoSQL, Machine Learning, constitution de datalake, Spark, Python, Java, distribution Big Data (pour le Big Data)...."
INTM,Consultant Big Data H/F, Installer et gérer l’infrastructure et les applications Big Data. Expérience réussie dans la gestion et l’exploitation statistique de très larges quantités de...
IPPON Technologies,Architecte Data - H/F, Le Big Data est plus qu’un buzzword pour vous ? Vous serez amené à accompagner des clients sur toutes les couches d’une plateforme data :....
Dassault Systèmes,STAGE - Data Scientist (H/F) - Analyse de log," Big data / Data Science. Vous disposez d’une bonne connaissance des outils usuels du log management et du big data (DataDog, Splunk, Spark, Pig, Hadoop, …)...."
GEODIS,PMO Data Intelligence H/F," .Assurer la coordination de l'ensemble des projets de Data Intelligence (BI, MDM, Big Data). PMO Data Intelligence H/F. Entité de rattachement...."
Thales Group,Data Scientist Junior communications air et naval," Analyse big data,. Le poste de Data Scientist Junior communications air et naval est fait pour vous ! Au sein de la Direction de l'Ingénierie Aéro-Navale (IAN),..."
Avisia,ALTERNANCE - Consultant Data Engineer," Pour tout cela, nous avons developpé en interne notre propre SI Big Data. Récupération des données en temps réel disponible en open Data via une API, stockage..."
TALENIA,Lead Data Scientist F/H, Tu es pro-actif et passionné(e) par les sujets Big Data ? Entreprise Start-up spécialisée dans le Big Data et le digital....
Microsoft,Solutions Architect – Data and Artificial Intelligence," Big Data stack:. Data Science and Analytical tools, languages, or libraries:. High-scale or distributed RDBMS (PDW, RedShift, Teradata, Netezza, Greenplum,..."
"SoftLayer Technologies, Inc.",Data Center Technician (Entry-Level)," Products and services include bare metal and virtual servers, networking, turnkey big data and private cloud solutions, and more...."
Econocom,Data Engineer H/F," En tant que Data Engineer, vous contribuerez au développement de notre plateforme Big Data et rejoindrez une équipe composée d'experts de la data (data..."
BNP Paribas Corporate & Institutional Banking,ANALYSTE QUANTITATIF, Projets sur les environnements big data du groupe BNP Paribas. Tests de nouveaux logiciels de data science....
EY,Consultant Expérimenté Data H/F," Le data management. Enfin, vous avez l’expérience du conseil et vous avez acquis des connaissances approfondies dans les domaines tels que la BI, le Big Data,..."
ING Direct,Commercial Data Analyst Symphony," You will be working in the central team of the joint venture - Symphony, which also includes Data Engineers and Data Scientists...."
SG CIB,Stage - Ingénieur Data Scientist et Big Data sur application de trading-(H/F), Ces big data sont récoltées des plateformes de trading pour nourrir - avec un volume quotidien de 100Go - une base ElasticSearch....
Criteo,"Data Analyst – Product Analytics, Analytics", We are looking for a highly motivated Data Analyst to join our growing Global Data Analytics Team. Join us and be part of something big....
Amazon EU SARL (FR),"Data Engineer, EU Amazon Vendor Services", Experience designing and implementing real-time visualizations and understanding big data technologies supporting data science explorations....
ooblada,Ingénieur Systèmes & Data, Python et ses librairies orientées data. Vous serez aussi en charge de notre plate-forme Data. C’est pourquoi nous cherchons un ingénieur particulièrement...
Sogeti France,Consultant BI - Analytics et Big Data H/F, Consultant BI - Analytics et Big Data H/F. Contribution à l'offre de Analytics &amp; Big Data de l'entité. Nous vous proposons d'intégrer les équipes Analytics &amp;...
Amazon EU SARL (FR),"Data Scientist, EU Amazon Vendor Services"," Ensure data quality throughout all stages of acquisition and processing, including such areas as data sourcing/collection, ground truth generation,..."
AXA,Consultant Data Privacy - (F/H), 3 / Mener le chantier « Scientific Research for Big Data » du programme GDPR d’AXA. Participation à la communauté Data Privacy organisée par le Group Data...
FNAC DARTY,Chef de projet Big Data H/F," Ecosystème Big Data :. Chef de projet Big Data H/F. De formation Bac +5 en école d'ingénieurs, Master, vous avez une première expérience réussie dans l'univers..."
Denodo,Data Engineer - SQL / Big Data / Java," Basic experience in Big Data, NoSQL, and InMemory environments is welcome. As a Data Engineer - SQL / Big Data you will successfully employ a combination of..."
La banque postale,Data Quality Manager H/F CDI," Pilotage de projets Data Quality. Pour cela, il s’appuie sur la filière Data, composée de Data Managers et animée fonctionnellement par la DDM...."
NOKIA,AVA Data Scientists," Make the data cleaning and wrapping, collaborate to integrate targeted data in the data lake. Perform audit of the data quality, document the data extraction..."
Thales,Data Scientist Junior communications air et naval," Analyse big data,. Le poste de Data Scientist Junior communications air et naval est fait pour vous ! Au sein de la Direction de l'Ingénierie Aéro-Navale (IAN),..."
Zenika,Data Ingénieur F/H, Vous avez une première expérience significative sur un projet Big Data. En tant que Data Ingénieur vous collaborez avec les équipes Big Data de nos clients pour...
Safran,Data Engineer H/F, Les données sont partout chez Safran et le Big Data est un levier de croissance pour améliorer les performances du groupe et lui permettre de développer de...
Margo Conseil,Software Engineer Java – Big Data - H/F, Vous êtes passionné de programmation et très sensible aux problématiques Big Data. Ce poste est un tremplin pour développer une expertise technique en Big Data....
Expectra.fr,DÉVELOPPEUR BIG DATA (F/H)," Framework Big Data :. Vous maîtrisez l'une des technologies Big Data suivante :. Nous recherchons pour le compte de notre client une société de Consulting, un..."
Other Entities,DATA ENGINEER-(H/F)," - Il travaille en étroite collaboration avec les Data Architect et les Métiers. - Il met en œuvre l’ensemble des techniques et procédés permettant de collecter,..."
BNP Paribas,ARCHITECTE DATA ACCOMPAGNEMENT DES PROJETS - H/F, La connaissance de l’approche Big Data et des bases de données non relationnelles est un plus. Architecte Data accompagnement des projets - h/f....
SOFTEAM GROUP,Techlead C# - BFI, Une petite exp en Big Data serait un plus. Je recherche pour notre client (banque) à embaucher un techlead C# ayant une réelle expérience en BFI....
beNext,Data engineer - et si on hadoop'tait scala ? - H/F," Vyve rassemble la communauté d’experts en Data Science et Big Data de beNext, plus largement spécialisé dans le digital...."
Hewlett Packard Enterprise,Consultant Technique Big Data," Diplôme d'ingénieur en sciences informatiques, ou domaine d'étude comparable, vous avez une première expérience dans le domaine de l’infrastructure et du Big..."
Meritis Finance,Développeur Big Data / DevOps (H/F), Vous êtes adepte du Big Data. Contribuer au pilotage et à la gouvernance de la plate-forme commune Big Data....
Harnham,BIG DATA ENGINEER, BIG DATA ENGINEER - Grande Distribution. Vous participerez à l'amélioration des flux de l'architecture Big Data dans l'environnement technologique via Hadoop...
Julhiet Sterwen,H/F CONSULTANT JUNIOR JULHIET STERWEN," Accompagnement sur les démarches d’innovation (Big Data, Amélioration du parcours client, Stratégie digitale…)...."
BNP Paribas,DIRECTEUR DE PROGRAMME DE PRODUCTION BIG DATA, De production Big Data H/F. Participer à l'industrialisation de l'offre autour du Big Data. Piloter les engagements des différents projets autour du big data ;...
Roche,Chef de projet statistiques et data science (H/F), Développer et animer un réseau d’experts externes (académiques…) pour contribuer à faire évoluer les pratiques de big data &amp; data mining &amp; science et valoriser...
Carrefour,Chef de projet Big Data (H/F), Chef de Projet Big Data (H/F). Il n'est pas nécessaire de connaître les technologies Big Data. Participer à la modélisation des objets métiers dans le socle Big...
Persuaders RH,DÉVELOPPEUR BIG DATA SPARK PYTHON H/F," Déploiement d’infrastructure distribuée Spark/Kafka Development de pipelines de feature engineering distribués Spark Bascule simple batch et streaming, Spark..."
IBM-Interactive,Consultant junior Analytics F/H," Cloud, data et sécurité. L’application des méthodologies d’analytics capable à traiter le volume, velocité et varieté des données disponible - Big Data..."
Openfield,Ingénieur DevOps Big Data (H/F)," Design, installation et surveillance de l’infrastructure Big Data. Vous imaginerez avec eux des architectures innovantes, basées sur les technologies du Cloud &amp;..."
Actimage,Chargé(e) de Communication H/F," Nous intervenons notamment sur les sujets Big Data, Hololens et IoT pour des grands comptes privés et publics en France comme dans le reste du monde...."
Lucette.com,CHIEF TECHNICAL OFFICER CHEZ LUCETTE.COM - START-UP COSMÉTIQUES ET DATA," WHAT YOU WILL DO LUCETTE recherche aujourd'hui un CTO pour accompagner son développement, relever ses défis techniques, et piloter les agences informatiques..."
Thales Group,ITOPS (H/F)," Un centre d'excellence autour de la connectivité, du Big Data, de l’intelligence artificielle et de la cybersécurité ;..."
Dynacentrix,Consultant Data Scientist (H/F), Pour accompagner notre croissance nous recherchons des consultants en Data Science afin de répondre aux nombreuses opportunités liées au Big Data....
Keyrus,Tech Lead Big Data H/F (Paris)," Business Intelligence et Big Data &amp; Analytics. Java, Scala, ou Python (dans un contexte Big Data) ; Mise en œuvre d’architectures Big Data, potentiellement..."
Econocom,Technicien Assistant Utilisateurs à RUEIL MALMAISON H/F," Nos 10 700 collaborateurs présents dans 19 pays apportent leur expertise autour des infrastructures (gouvernance et sécurité du SI, conseil et intégration,..."
Talend,Data Security Engineer," As a result, we provide the fastest, most scalable data integration platform in the industry, and we support Big Data natively...."
Roche,Spécialiste d’Information Scientifique et Médicale, Met en place des services différenciants en interne et en externe autour de la communication et la valorisation scientifiques ayant une valeur ajoutée pour...
Direction Générale - Audit interne,Apprenti(e) Auditeur(trice) data scientist - DGAU00-AF H/F,"  Connaissances des plateformes Big Data (Hadoop, Spark, Hive, Pig).  Trouver des corrélations/relations entre les données à travers l'exploration des bases de..."
ENGIE Lab CRIGEN,Mastère Spécialisé Expert Big Analytics et Métriques," Appui à la préparation de données big data (création de datasets, nettoyage de données, traitement de données…)...."
HIGHTEAM,Expert BIG DATA, Développements d'usages BIG DATA :. Data viz (Kibana/Splunk/D3.js/tableau). Le Bénéficiaire souhaite mettre en uvre le développement de l'ecosystème BIG DATA....
L'Oréal,Machine Learning & Deep learning Scientist, You have pushed your models into production and have worked in a big data environment and/or on heterogeneous data....
Micropole,Ingénieur d'Etudes Décisionnel Confirmé - Data Intelligence H/F," Vous êtes en veille permanente sur les innovations technologiques comme le Big Data, la Data Visualization, le Cloud, le Search, le Prédictif, IoT…...."
ASTEK,CONSULTANT BIG DATA F/H, Création et optimisation des BDD Big Data. Réaliser la veille technique sur les technologies BIG Data. Concevoir et développer les solutions reposants sur des...
Econocom,Ingénieur JAVA BIG DATA H/F, Ingénieur Java Big Data recherché! Une connaissance de l'écosystème Big Data Hortonworks/Hadoop sera fortement appréciée et une sensibilisation aux méthodes...
Air France-KLM,Analyste Cotation PBH H/F," Mener des projets d’amélioration continue au sein de l’équipe cotation (systèmes d’informations, outils, modèles, approche Big Data…)...."
BENEXT,"Data Engineer - ""Et si on Hadoop’tait Scala ?"" F/H"," Vous maîtrisez un langage de programmation (Python, Java…) et des technos Big Data (Hadoop, Spark, Kafka, Hive...)...."
Beezen,CONSULTANT DATA SCIENTIST H/F," Data Mining et statistiques :. De formation supérieure Bac+4/5 dans le domaine du traitement de l’information, de l’ingénierie statistique et de l’économétrie,..."
Thales Group,Ingénieur(e) Java / Big Data (H/F)," Nous recherchons un ou une Ingénieur(e) Java / Big Data (H/F). De formation Bac + 5, vous justifiez d'une expérience d'au moins 3 ans sur les technologies Java..."
Criteo,"Data Scientist, Product Analytics & Data Science, Product", This is truly big data and machine learning without the buzzwords. We are looking for a highly motivated Data Scientist to join our growing Product Analytics &amp;...
SNCF Logistics,Apprenti BigData H/F, Veille Big Data :. Etude des outils Big Data du marché avec les avantages et inconvénients dans l'environnement Geodis....
Keyrus Management,Consultant Junior Graduate program H/F (Paris), Business Intelligence et Big Data &amp; Analytics.  Data Intelligence. Une success story dans la Data et le Digital !...
Renault,Data Engineer Finance (H/F), Vous analyserez les besoins avec les équipes métiers et data analystes et formaliserez les cas d'usages Finance du Big Data....
soft.computing,Manager Data Science," Équipes marketing, intégration CRM, équipe Big Data. Accompagnement au changement d’une équipe Data Science dans le cadre de la mise à disposition de nouveaux..."
Content Square,Platform Engineer," Interested in processing large volumes of data, while using cutting edge technologies such as ElasticSearch, ClickHouse, StackStorm, Kafka, etc.?..."
UMANIS Clinical Research,Rédacteur Médical (IDF) CDI," Créée il y a plus de 25 ans, Umanis est le leader français en Data (Big Data, Business Intelligence, Gouvernance des données, Data science), Solutions Métiers..."
Ercom,STAGE – Mise en œuvre d’enclaves sécurisées en environnement big-data et analytics," ERCOM, société française créée en 1986, est spécialisée dans la sécurité des terminaux et des communications. ERCOM développe une gamme complète de solutions..."
Groupe Casino,Data Analyst Groupe Casino 94 F/H," Grande familiarité avec les outils du Big Data ; Dans ce cadre, il est constitué une nouvelle équipe « data », composée à ses débuts d'un data scientist et d'un..."
Amazon France Transport SAS,Transportation Analyst, We analyze big volume of data to help Amazon think through how best to organize a quickly growing and changing network....
Actimage,Intégrateur graphique HTML/CSS," Nous intervenons notamment sur les sujets Big Data, Hololens et IoT pour des grands comptes privés et publics en France comme dans le reste du monde...."
Content Square,Senior Software Engineer - Data," Kafka, Akka, Spark, AWS… You have had the chance to discover or work with these big data technologies. Why join ContentSquare’s Data Engineering team?..."
Criteo,"Coordinateur Recrutement, EMEA", Join us and be part of something big. Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities....
Criteo,"Coordinateur Recrutement, EMEA, People"," Join us and be part of something big. With more than $600 billion in annual commerce sales and 600 terabytes of daily shopper data, we deliver performance at..."
SFR,Responsable d'études (h/f) - Support à la production," Grâce à la combinaison des données du Service Client et du Big Data de SFR, mise en avant du comportement des clients vis-à-vis du Service Client :...."
ADOMIK,Product manager - Data connectors F/H, Excellente compréhension du Web et du Big Data et grande capacité à appréhender des concepts complexes et à les transformer en propositions de valeur simples....
SFR,Chef de projet Analytics/Big Data - H/F," Au sein de la Direction Ingénierie Outils Réseau, vous assurez le rôle d’expert sur les Projets du Domaine « Analytics » relatifs au Big Data, aux Sondes..."
DOGFINANCE,Expert Technique BI & Big Data - Paris F/H," Entreprise Dogfinance recherche pour son client Natixis, un Expert Technique BI/ Big Data H/F. DSI internationale, implantée dans 12 pays (en Europe, en..."
ANALYSE INFORMATIQUE DE DONNEES,Datascientist région ouest F/H," Datamining, CRM et Big data. A.I.D recherche aujourd'hui un DataScientist ( 1 ans d'expérience minimum) avec une appétence pour le Big Data...."
Avanade,Consultant(e) développement base de données / Big Data H/F," Monitoring (Profiler, Extended events, Data collector, Perfmon,…). Vous serez amené(e) à intervenir sur les missions suivantes :...."
PwC,Consultant Data junior ou expérimenté," Consultant, data, analytics, big data, open data, données, digital, transformation, stratégie, strategy, innovation, système d’information, SI, business..."
CEIS,Stage Data Engineer," Sous la responsabilité du directeur de projet, vous contribuerez au développement et intégration de notre chaine d’outils de Cyber Threat Intelligence (crawling..."
Talend,Product Manager Big Data," Awareness of big data challenges in a cloud-oriented environment; At least 5 years of experience in data management, big data technologies and excellent..."
Criteo,Internship - Data Analyst (Capacity Planning)," Join us and be part of something big. 1/ Creating and strengthening infrastructure-specific tables &amp; data models (SQL, Hive)...."
AXA,Data Analyst - Group Procurement / Claims (F/H)," Develop queries for big data analysis, for example:. Develop analysis on big data to identify new potential of savings...."
TEEMO,Software Engineer Junior (H/F) - CDI," Le Big Data n’est pas un buzzword chez nous. Nous travaillons sur des sujets pointus et passionnants avec des problématiques algorithmiques, de big data, de..."
Direction Générale - Projets de Transformation num...,STAGE - DATA SCIENTIST," Trouver des corrélations/relations entre les data à travers l'exploration des bases de données (dont des bases volumineuses, ouvertes, ou encore non structurées..."
Dalkia,Analyste Achat - Data Scientist - H/F," De formation Bac +4 ou Bac +5 en mathématiques, informatique et/ou statistiques avec une spécialisation Big Data, vous justifiez d'une expérience de 2 à 3 ans..."
Capgemini,Data Engineer Expérimenté H/F," En tant que responsable technique Big Data au sein de la practice Insights &amp; Data, vous serez amené à intervenir sur des projets d'implémentation de solutions..."
Groupe Andit,Ingénieur Front Data Dévelopeur," Vous connaissez forcément les technologies suivantes liées à l’écosystème Big Data :. De formation Bac+5 en informatique, vous justifiez d’une expérience de 2..."
Egencia,Senior Data and Insights Analyst, Consult/support ad-hoc requests for data and analysis. We are looking for a highly motivated Senior Data and Insights Analyst who is passionate about harnessing...
PwC,Consultant Data & Analytics," Consultant, data, analytics, big data, open data, données, digital, transformation, stratégie, strategy, innovation, système d’information, SI, business..."
Ercom,Data engineer H/F," Réalisation de la plateforme Big Data définie par l’architecte Big Data. Développer sous des technologies Big Data (Scala, Spark, Kafka, Hive, SolR…)...."
Bouygues Telecom,Stage Test Data Scientist H/F, La connaissance d'outils « big data » (Hadoop) serait un plus. Nous mettons actuellement en place une démarche d'innovation en Gestion des données de tests...
mc2i,Consultant Stagiaire Data Analytics H/F, Vous pourrez participer aux activités de notre centre de compétences décisionnel organisées autour de la capitalisation et de la conduite d’études d’émergences...
Criteo,Data Analyst – Product Analytics, We are looking for a highly motivated Data Analyst to join our growing Global Data Analytics Team. Join us and be part of something big....
Brand And Celebrities,Data Engineer Java (H/F)," Une expérience NoSQL / Big Data serait un plus ! Rigoureux, analytique, forte appétence pour la data. Notre équipe Data a quand même de beaux challenges..."
SOFT COMPUTING,Consultant AMOA DATA F/H," PMU Big Data. Consultant AMOA Data. Cadrage et définition de schéma directeur data,. Business Intelligence, web analytic, big data, DMP… Ces équipes s..."
Harnham,Ingénieur Big Data," Ingénieur Big Data. Définition et construction de plateforme Big Data (POC). Big Data et NoSQL (Hadoop, MongoDB, etc), Outils statistiques avancés (Saas, R, etc..."
PwC,Manager Data," Consultant, data, analytics, big data, open data, données, digital, transformation, stratégie, strategy, innovation, système d’information, SI, business..."
Aquila Consulting,Chef de Projet Data," Expérience en gestion de projet et projets de type Data Lake, Big Data déjà menés …. Connaître les contraintes liées à la collecte de données et à leur..."
Criteo,"Internship - Product Specialist Data Analyst, Product", This is truly big data and machine learning without the buzzwords. Proficient with data analysis &amp; ability to identify and flag statistical trends. Who we are....
EY,Consultants Expérimentés en Santé/Public/Médico-Social H/F," Au sein des équipes EY Consulting, 1000 consultants proposent à nos clients une offre de conseil large (stratégie, marketing, innovation, big data, amélioration..."
14/08/2018,ASSISTANT WEB ANALYST JUNIOR F/H," La maîtrise d'outils spécifiques comme Omniture / Adobe Analytics, Google analytics,… ou une expérience de manipulation de logs dans un environnement big data..."
Canal Plus,DATA ANALYST - Connaissance client H/F," Participer aux travaux de réflexion sur les techniques novatrices de Machine Learning et de Big Data. De formation Bac+5 en statistiques, datamining, analyse de..."
Nexter Group,Data Engineer / Data Scientist H/F, Définir le référentiel technique encadrant la réalisation des projets Data Lake / Big Data (de la captation des données à la mise à disposition pour les équipes...
UMANIS Clinical Research,Chargé de Pharmacovigilance (IDF) CDI," Créée il y a plus de 25 ans, Umanis est le leader français en Data (Big Data, Business Intelligence, Gouvernance des données, Data science), Solutions Métiers..."
Solocal Group,Data engineer (stage) H/F, V Une Connaissance de l’écosystème Big Data. Vous participerez au partage de connaissances et d'expérience dans le Data Engineering auprès des différentes...
Enablon,Architecte Big Data Senior – H/F," Big Data Tools:. Senior Big Data Architect H/F. Integrations, SQL expert, data transformations and data heavy lifting, in general...."
Micropole,Ingénieur d'Etudes Décisionnel Senior - Data Intelligence H/F," Vous êtes en veille permanente sur les innovations technologiques comme le Big Data, la Data Visualization, le Cloud, le Search, le Prédictif, IoT…...."
Ventoris,Consultant(e) BIG DATA Expert(e) DATA LAKE – Freelance," Développer des modules permettant d’alimenter le nouveau Data Lake dans AWS S3 et d’autres applications en streaming, avec des données Temps-Réel récupérées de..."
MICROCORE,Ingénieur Recherche Opérationnelle F/H, Nos solutions destinées aux PME et aux grands comptes tirent pleinement profit de nos savoir-faire en solutions de développement informatique sur des...
KPMG,Junior Technology Transformation," Vous avez déjà montré un intérêt pour le domaine de la Data Science et du Big Data, à travers des stages, cours ou projets personnels pertinents...."
